candidate_id,btc_regime,coin_regime,trades,long_trades,short_trades,profit_abs,mean_profit_ratio,wins,gross_profit,gross_loss,mean_duration_minutes,active_dates,profit_factor,win_rate
ASDTSRockwellTrading-sideways,SIDEWAYS,SIDEWAYS,6945,6945,0,-397.72454909,-0.00187739447408,1535,437.55061131,835.2751604,46.3743700504,187,0.523840085344,0.221022318215
ASDTSRockwellTrading-sideways,SIDEWAYS,TRANSITION,3829,3829,0,-331.68590106,-0.00192556708336,902,279.01822087,610.70412193,46.1099503787,167,0.456879544203,0.235570645077
ASDTSRockwellTrading-sideways,TRANSITION,SIDEWAYS,1,1,0,-0.35232932,-0.00371687138503,0,0,0.35232932,10,1,0,0
ASDTSRockwellTrading-sideways,TRANSITION,TRANSITION,1,1,0,0.29661712,0.00999991837294,1,0.29661712,0,60,1,inf,1
ASDTSRockwellTrading-transition,BEAR,BEAR,2,2,0,-0.25596242,-0.00678539259622,0,0,0.25596242,37.5,2,0,0
ASDTSRockwellTrading-transition,BEAR,SIDEWAYS,1,1,0,-0.207074,-0.0163816228118,0,0,0.207074,35,1,0,0
ASDTSRockwellTrading-transition,BULL,BULL,4,4,0,-0.97728742,-0.00995355567266,0,0,0.97728742,12.5,1,0,0
ASDTSRockwellTrading-transition,SIDEWAYS,BULL,1,1,0,1.18175679,0.00992780804102,1,1.18175679,0,120,1,inf,1
ASDTSRockwellTrading-transition,TRANSITION,BEAR,1473,1473,0,-86.49142357,-0.00188481884792,389,180.61732203,267.1087456,44.1921249151,64,0.676193965961,0.264086897488
ASDTSRockwellTrading-transition,TRANSITION,BULL,2746,2746,0,-238.77024979,-0.00222103897811,742,383.26186304,622.03211283,43.1554989075,108,0.616144818145,0.270211216315
ASDTSRockwellTrading-transition,TRANSITION,SIDEWAYS,3991,3991,0,-296.38084354,-0.00214432015977,1009,419.67708532,716.05792886,43.9689300927,132,0.586093761978,0.252818842395
ASDTSRockwellTrading-transition,TRANSITION,TRANSITION,4341,4341,0,-343.84707153,-0.00216822051896,1053,408.20706558,752.05413711,45.196959226,160,0.542789468786,0.242570836213
AdaptiveRegime-sideways,SIDEWAYS,BEAR,14,0,14,-91.30376968,-0.039491026461,4,131.96583631,223.26960599,25817.1428571,12,0.591060461297,0.285714285714
AdaptiveRegime-sideways,SIDEWAYS,BULL,6,5,1,-161.94334818,-0.132490625622,1,2.99606971,164.93941789,28320,6,0.01816466766,0.166666666667
AdaptiveRegime-sideways,SIDEWAYS,SIDEWAYS,42,22,20,513.69615381,0.109882760111,14,1078.71549368,565.01933987,40868.5714286,29,1.9091656118,0.333333333333
AdaptiveRegime-sideways,SIDEWAYS,TRANSITION,24,11,13,241.10725431,0.0585233487413,10,455.72669811,214.6194438,36480,21,2.12341757131,0.416666666667
AdaptiveRegime-sideways,TRANSITION,BULL,1,1,0,-28.75848711,-0.154357301394,0,0,28.75848711,18720,1,0,0
AdaptiveRegime-sideways,TRANSITION,SIDEWAYS,2,1,1,4.1341569,0.0167969694018,1,30.03540104,25.90124414,36000,2,1.15961229035,0.5
AdaptiveRegime-sideways,TRANSITION,TRANSITION,6,2,4,-78.44067581,-0.0263659229703,1,54.09874233,132.53941814,36000,4,0.40817096596,0.166666666667
AdaptiveRegime-transition,BEAR,BEAR,6,0,6,-36.24294743,-0.0514124115939,3,20.0162554,56.25920283,27120,3,0.355786331713,0.5
AdaptiveRegime-transition,BEAR,TRANSITION,2,0,2,-37.96929286,-0.16801111516,0,0,37.96929286,15840,2,0,0
AdaptiveRegime-transition,BULL,BULL,3,3,0,-2.26941384,0.00679999632004,1,7.93860137,10.20801521,40320,3,0.777683144733,0.333333333333
AdaptiveRegime-transition,BULL,SIDEWAYS,5,5,0,32.0437578,0.0563525364591,3,57.61928187,25.57552407,19872,3,2.25290718236,0.6
AdaptiveRegime-transition,BULL,TRANSITION,3,3,0,18.7207305,0.0807273350062,2,24.19587814,5.47514764,46560,3,4.41921930346,0.666666666667
AdaptiveRegime-transition,TRANSITION,BEAR,26,2,24,-87.70753188,-0.0373581858929,6,87.28879188,174.99632376,22320,20,0.498803574867,0.230769230769
AdaptiveRegime-transition,TRANSITION,BULL,9,9,0,25.69715183,0.0360253052505,4,100.3579477,74.66079587,34880,7,1.34418534561,0.444444444444
AdaptiveRegime-transition,TRANSITION,SIDEWAYS,33,9,24,-6.14561532,0.00836798514437,11,189.20890729,195.35452261,26749.0909091,27,0.9685412181,0.333333333333
AdaptiveRegime-transition,TRANSITION,TRANSITION,33,7,26,-121.25780971,-0.0342965171788,11,134.7879375,256.04574721,34821.8181818,26,0.526421309351,0.333333333333
AlmgrenChrissStrategy-sideways,SIDEWAYS,BEAR,442,216,226,-49.94970739,-0.00216559889704,295,200.31645559,250.26616298,2431.66289593,158,0.80041366042,0.66742081448
AlmgrenChrissStrategy-sideways,SIDEWAYS,BULL,514,245,269,-161.94800017,-0.00396141133717,358,475.30346902,637.25146919,1256.96498054,139,0.74586484614,0.696498054475
AlmgrenChrissStrategy-sideways,SIDEWAYS,SIDEWAYS,1380,690,690,-455.34557206,-0.00539832742614,910,798.39302654,1253.7385986,2570.82608696,381,0.63680980025,0.659420289855
AlmgrenChrissStrategy-sideways,SIDEWAYS,TRANSITION,827,414,413,-51.67445948,-0.00124754004765,582,513.48339912,565.1578586,1828.8210399,271,0.908566325862,0.703748488513
AlmgrenChrissStrategy-sideways,TRANSITION,BEAR,2,2,0,-6.78625833,-0.0406407355005,1,0.64947308,7.43573141,712.5,2,0.0873448816517,0.5
AlmgrenChrissStrategy-sideways,TRANSITION,SIDEWAYS,1,1,0,-2.6893433,-0.0375867988051,0,0,2.6893433,975,1,0,0
AlmgrenChrissStrategy-transition,BULL,BULL,1,0,1,-6.13096363,-0.0884848041447,0,0,6.13096363,135,1,0,0
AlmgrenChrissStrategy-transition,SIDEWAYS,SIDEWAYS,1,0,1,0.38346269,0.0169243310689,1,0.38346269,0,210,1,inf,1
AlmgrenChrissStrategy-transition,SIDEWAYS,TRANSITION,2,0,2,-1.17186762,-0.00346320162119,1,0.43387524,1.60574286,502.5,2,0.270202191651,0.5
AlmgrenChrissStrategy-transition,TRANSITION,BEAR,778,434,344,-196.83139932,-0.00445134985372,541,352.43543686,549.26683618,1784.53727506,186,0.641647035002,0.695372750643
AlmgrenChrissStrategy-transition,TRANSITION,BULL,916,485,431,-188.98247355,-0.00336669216132,670,702.27384589,891.25631944,902.832969432,169,0.787959457422,0.731441048035
AlmgrenChrissStrategy-transition,TRANSITION,SIDEWAYS,1303,698,605,-256.59369528,-0.0035327661636,924,636.65352127,893.24721655,1922.19877206,314,0.712740559919,0.70913277053
AlmgrenChrissStrategy-transition,TRANSITION,TRANSITION,1063,585,478,-133.27121109,-0.00262492949829,778,699.07118699,832.34239808,1928.84760113,294,0.839884149363,0.731890874882
BBMod-sideways,SIDEWAYS,BEAR,80,80,0,0.47306935,0.000113470550714,53,61.86677274,61.39370339,53,33,1.00770550275,0.6625
BBMod-sideways,SIDEWAYS,BULL,143,143,0,3.31629357,0.000315568603911,90,167.57981347,164.2635199,40.3846153846,53,1.02018886221,0.629370629371
BBMod-sideways,SIDEWAYS,SIDEWAYS,308,308,0,-41.58978028,-0.000741076854203,189,348.28244469,389.87222497,47.224025974,90,0.893324587862,0.613636363636
BBMod-sideways,SIDEWAYS,TRANSITION,176,176,0,4.31056448,0.000512561416578,113,231.57632879,227.26576431,42.4147727273,67,1.01896706481,0.642045454545
BBMod-transition,TRANSITION,BEAR,219,219,0,69.01309362,0.00236276611498,148,226.76482487,157.75173125,42.1232876712,68,1.43747915204,0.675799086758
BBMod-transition,TRANSITION,BULL,352,352,0,43.4082643,0.00107580166841,222,399.10002247,355.69175817,46.2215909091,92,1.12203899388,0.630681818182
BBMod-transition,TRANSITION,SIDEWAYS,357,357,0,28.84905499,0.000909684382315,223,406.8948367,378.04578171,48.6134453782,102,1.07631100884,0.624649859944
BBMod-transition,TRANSITION,TRANSITION,313,313,0,29.19663801,0.000798445153478,188,311.62854202,282.43190401,48.5942492013,107,1.10337584953,0.600638977636
