candidate_id,coin_phase,trades,long_trades,short_trades,profit_abs,mean_profit_ratio,wins,gross_profit,gross_loss,mean_duration_minutes,active_dates,profit_factor,win_rate
Cenderawasih_3_kucoin-sideways,range_quiet,2,2,0,-2.31284963,-0.00938087004159,0,0,2.31284963,0,2,0,0
CryptoFrog_nateema-transition,high_vol_shock,35,35,0,25.4055674,0.00581377199817,32,48.98773807,23.58217067,175.714285714,13,2.07732098777,0.914285714286
CryptoFrog_nateema-transition,transition,270,270,0,-60.57962536,-0.00166484158068,205,313.92833544,374.5079608,237.833333333,74,0.838242089085,0.759259259259
CustomStoplossWithPSAR-downtrend,bear_trend,41,41,0,707.92661325,0.0412378080311,13,3817.58388641,3109.65727316,325579.02439,26,1.22765422394,0.317073170732
CustomStoplossWithPSAR-downtrend,high_vol_shock,14,14,0,6032.39724755,3.61187251466,8,6370.47000098,338.07275343,803854.285714,6,18.8434883804,0.571428571429
E0V1E_protections-sideways,high_vol_shock,2,2,0,6.50605671,0.0263855426195,1,7.3708965,0.86483979,2.5,1,8.52284617941,0.5
E0V1E_protections-sideways,range_choppy,8,8,0,33.22348706,0.032715004999,7,34.0941627,0.87067564,18.125,3,39.1582825264,0.875
E0V1E_protections-sideways,range_quiet,6,6,0,16.43919975,0.0217591820868,4,18.15352976,1.71433001,17.5,3,10.5892854084,0.666666666667
FSampleStrategy-sideways,high_vol_shock,4,3,1,-52.58516064,-0.0521399075611,0,0,52.58516064,1305,3,0,0
FSampleStrategy-sideways,range_choppy,84,81,3,855.21220543,0.0638063738988,16,1810.5234449,955.31123947,33536.4285714,43,1.89521840642,0.190476190476
FSampleStrategy-sideways,range_quiet,112,106,6,982.12125163,0.0528647123303,23,2129.50116984,1147.37991821,29524.2857143,67,1.85596866046,0.205357142857
FSampleStrategy-sideways,transition,1,1,0,-13.76107813,-0.0518012660773,0,0,13.76107813,0,1,0,0
FSampleStrategy-trend,bear_trend,15,2,13,15.57162934,0.00609597894028,9,65.71107968,50.13945034,5320,15,1.31056641496,0.6
FSampleStrategy-trend,bull_trend,153,153,0,135.48153158,0.00964544647054,20,1229.86939454,1094.38786296,21636.8627451,88,1.12379663204,0.130718954248
FSampleStrategy-trend,high_vol_shock,42,41,1,275.53652073,0.0475301839308,4,594.88528221,319.34876148,7117.14285714,23,1.86280754449,0.0952380952381
FastSupertrend_optim3_rsi_80-trend,bear_trend,1644,0,1644,1318.91905352,0.00383071229969,1252,9088.90834451,7769.98929099,1186.38686131,294,1.16974528588,0.761557177616
FastSupertrend_optim3_rsi_80-trend,bull_trend,1440,1440,0,715.23382663,0.00309095084955,1110,6002.76454393,5287.5307173,1395.54166667,376,1.13526802299,0.770833333333
FastSupertrend_optim3_rsi_80-trend,high_vol_shock,1019,378,641,64.66332973,0.00100669900094,800,4368.80611533,4304.1427856,510.500490677,169,1.01502350943,0.785083415113
FastSupertrend_optim3_rsi_80-trend,transition,1,0,1,3.8420525,0.0205786267625,1,3.8420525,0,1380,1,inf,1
FastSupertrend_optim3_rsi_80-uptrend,bear_trend,5,0,5,-52.49629078,-0.0586225835826,1,4.61031956,57.10661034,1908,5,0.08073180202,0.2
FastSupertrend_optim3_rsi_80-uptrend,bull_trend,2255,1440,815,901.24027236,0.00253343002176,1700,8136.39221636,7235.151944,1401.33924612,514,1.12456411135,0.753880266075
FastSupertrend_optim3_rsi_80-uptrend,high_vol_shock,629,378,251,437.05701913,0.00383566115089,508,2733.26836214,2296.21134301,455.19872814,120,1.19033832424,0.807631160572
FastSupertrend_optim3_rsi_80-uptrend,transition,3,0,3,15.32354246,0.0209546183878,3,15.32354246,0,520,3,inf,1
GodCard-downtrend,bear_trend,39,39,0,3.60322938,0.000773391878393,35,25.70632534,22.10309596,258.58974359,20,1.16301921625,0.897435897436
GodCard-downtrend,high_vol_shock,3,3,0,4.71219411,0.0126764428481,3,4.71219411,0,451.666666667,3,inf,1
GodCard-sideways,range_choppy,8,8,0,6.45608301,0.00638736955188,8,6.45608301,0,13.75,7,inf,1
GodCard-sideways,range_quiet,24,24,0,30.00805248,0.00994559455361,24,30.00805248,0,10,15,inf,1
Hacklemost-sideways,range_choppy,7,7,0,15.62304401,0.0179210126417,7,15.62304401,0,62.8571428571,3,inf,1
Hacklemost-sideways,range_quiet,1,1,0,1.5545068,0.0125395362103,1,1.5545068,0,100,1,inf,1
Hammer-transition,transition,19,19,0,21.32280142,0.00906614751414,12,46.95831469,25.63551327,323.947368421,13,1.83176807093,0.631578947368
MFI2-downtrend,bear_trend,84,84,0,355.66485746,0.0292854720962,72,423.71568778,68.05083032,424.404761905,33,6.22645874837,0.857142857143
MFI2-downtrend,high_vol_shock,81,81,0,26.50184695,0.00366002653701,58,314.55932607,288.05747912,485.555555556,27,1.09200194014,0.716049382716
NFI46Z-downtrend,bear_trend,53,53,0,6.77958967,0.00103036034497,43,42.67004139,35.89045172,115.188679245,26,1.18889674956,0.811320754717
NFI46Z-downtrend,high_vol_shock,13,13,0,13.55383004,0.00842162104275,11,23.44962043,9.89579039,29.6153846154,6,2.36965613719,0.846153846154
NostalgiaForInfinityX-transition,high_vol_shock,1,1,0,7.51124839,0.061692360979,1,7.51124839,0,185,1,inf,1
NostalgiaForInfinityX-transition,transition,10,10,0,-21.89184423,-0.017529785562,8,16.46210827,38.3539525,4028,8,0.429215431447,0.8
OversoldReversion-downtrend,bear_trend,49,49,0,216.54143203,0.0454596031707,33,346.97882023,130.4373882,4320,35,2.66011781605,0.673469387755
OversoldReversion-downtrend,high_vol_shock,40,40,0,246.24214305,0.0692821670871,28,322.34166265,76.0995196,4320,24,4.23579103185,0.7
SARCross-sideways,high_vol_shock,2,2,0,10.39311802,0.0418696563421,2,10.39311802,0,97.5,2,inf,1
SARCross-sideways,range_choppy,9,9,0,37.44453577,0.0325173621055,9,37.44453577,0,397.777777778,5,inf,1
SARCross-sideways,range_quiet,5,5,0,18.03988395,0.0283193229071,4,18.04298295,0.003099,4216,3,5822.19520813,0.8
SARCross-transition,transition,13,13,0,21.23082669,0.0130934721267,11,21.25965015,0.02882346,338.461538462,10,737.581475298,0.846153846154
SimpleBollinger-downtrend,bear_trend,25,25,0,55.28215845,0.0174168922809,23,55.28220057,4.212e-05,1818,19,1312492.89103,0.92
SimpleBollinger-downtrend,high_vol_shock,3,3,0,2.80445297,0.00754897034048,3,2.80445297,0,308.333333333,3,inf,1
Squeeze001-downtrend,bear_trend,39,39,0,33.81646222,0.00671695152424,30,67.0350673,33.21860508,1264.87179487,26,2.0179976594,0.769230769231
Squeeze001-downtrend,high_vol_shock,31,31,0,59.48198985,0.0149609154598,24,90.6304225,31.14843265,450.322580645,21,2.90963026995,0.774193548387
TheRealPullbackV2-sideways,high_vol_shock,3,3,0,6.52330909,0.0171081449807,2,11.10193632,4.57862723,33.3333333333,3,2.42473033124,0.666666666667
TheRealPullbackV2-sideways,range_choppy,21,21,0,42.07303483,0.0155001588045,15,45.60809292,3.53505809,130.238095238,16,12.9016530305,0.714285714286
TheRealPullbackV2-sideways,range_quiet,21,21,0,48.1479693,0.0178551622531,17,64.05774205,15.90977275,116.666666667,11,4.02631408107,0.809523809524
adxbbrsi2-transition,high_vol_shock,1,1,0,2.27204795,0.0183425320168,1,2.27204795,0,120,1,inf,1
adxbbrsi2-transition,transition,51,51,0,4.94089726,0.000922387639314,37,46.03029072,41.08939346,6116.47058824,32,1.12024751022,0.725490196078
cryptotank-downtrend,bear_trend,301,301,0,-44.6428128,0.00929514932228,245,965.23244885,1009.87526165,2046.77740864,91,0.955793735627,0.813953488372
cryptotank-downtrend,high_vol_shock,164,164,0,20.97700535,0.0109307847578,122,498.9984804,478.02147505,1101.58536585,41,1.04388297691,0.743902439024
cryptotank-sideways,high_vol_shock,8,8,0,-35.42548164,-0.00356655045688,7,29.91320126,65.3386829,4402.5,4,0.457817634705,0.875
cryptotank-sideways,range_choppy,119,119,0,-109.36749871,0.0071635246835,94,363.92108248,473.28858119,1768.23529412,36,0.768920056269,0.789915966387
cryptotank-sideways,range_quiet,32,32,0,54.80991694,0.0167000465374,29,125.17548431,70.36556737,6984.375,14,1.77893093154,0.90625
cryptotank-transition,bear_trend,1,1,0,4.84399228,0.0131266719481,1,4.84399228,0,2760,1,inf,1
cryptotank-transition,high_vol_shock,18,18,0,104.41267478,0.0330746565282,16,107.40459003,2.99191525,1190,8,35.8982728638,0.888888888889
cryptotank-transition,transition,98,98,0,43.54374638,0.00883407662563,88,449.6031307,406.05938432,4040.20408163,45,1.10723492194,0.897959183673
eltoro1_4-transition,bear_trend,2,2,0,7.11713802,0.0289702005789,2,7.11713802,0,4650,2,inf,1
eltoro1_4-transition,high_vol_shock,11,11,0,42.53416732,0.0302122631309,11,42.53416732,0,1041.81818182,7,inf,1
eltoro1_4-transition,transition,152,152,0,-75.3012498,-0.00323046573927,133,416.35745188,491.65870168,7882.5,83,0.846842434513,0.875
eltoro1_4_simple-downtrend,bear_trend,346,346,0,80.82402761,0.00402810134643,296,1569.93597368,1489.11194607,8182.6300578,161,1.05427666323,0.85549132948
eltoro1_4_simple-downtrend,high_vol_shock,153,153,0,11.57893648,0.0050883451015,126,794.65878062,783.07984414,3017.45098039,48,1.01478640597,0.823529411765
