total_trades,trade_count_long,trade_count_short,profit_total,profit_total_abs,cagr,sharpe,sortino,calmar,sqn,profit_factor,expectancy,expectancy_ratio,winrate,wins,losses,draws,max_drawdown_account,max_drawdown_abs,market_change,starting_balance,final_balance,trades_per_day,strategy_id,source
6370,6370,0,0.27281385422,272.81385422,0.0663795666407,0.17609718503,0.132595716818,0.433416297064,0.1582,1.00883145396,0.0428279205997,0.00300158521482,0.660125588697,4205,2165,0,0.877782764048,7075.00131315,,1000,1272.81385422,4.6496350365,FlawlessVictory,baseline
5954,5954,0,-0.92123490296,-921.23490296,-0.491890226608,-1.76026288289,-0.694193928654,-1.33258717479,-1.6357,0.8797275226,-0.154725378394,-0.0067670943784,0.943735303997,5619,335,0,0.964052354583,1991.19812285,,1000,78.76509704,4.34598540146,FrayStratBTC,baseline
5378,5378,0,-0.15193119708,-151.93119708,-0.0429549749454,-0.166617275454,-0.347968023144,-0.260614059252,-0.1629,0.989826168282,-0.0282505015024,-0.00679327439566,0.332279657865,1787,3591,0,0.81297086926,3289.68328546,,1000,848.06880292,3.92554744526,Freqtrade_backtest_validation_freqtrade1,baseline
19138,19138,0,-0.85029059414,-850.29059414,-0.397069723909,-3.48591838788,-2.42647623643,-1.26297765695,-1.8069,0.9322597091,-0.0444294385066,-0.0235125221072,0.653621068032,12509,6628,1,0.938852943943,1959.26962903,,1000,149.70940586,13.9693430657,FrostAuraM115mStrategy,baseline
1507,1507,0,0.72540561234,725.40561234,0.156414026177,0.327385159023,0.177520723921,1.52500566244,0.6046,1.09008900607,0.481357406994,0.0188248281205,0.78301260783,1180,326,1,0.663338676827,2699.82619081,,1000,1725.40561234,1.1,FrostAuraM11hStrategy,baseline
4987,4987,0,-0.07341264099,-73.41264099,-0.0201090294156,-0.141076573375,-0.0903359777608,-0.155578421886,-0.1432,0.988486093338,-0.0147208022839,-0.00422635521534,0.68457990776,3414,1570,3,0.658032511053,1499.06561614,,1000,926.58735901,3.6401459854,FrostAuraM315mStrategy,baseline
1306,1306,0,-0.05679971644,-56.79971644,-0.015458806647,-0.0583837706449,-0.0434780202395,-0.130786812814,-0.1158,0.985916394413,-0.0434913602144,-0.00492818357835,0.650076569678,849,457,0,0.605630971057,1225.72498094,,1000,943.20028356,0.953284671533,FrostAuraM31hStrategy,baseline
2501,2501,0,1.21093208513,1210.93208513,0.235386740273,0.343494466162,0.760342895001,2.14429653322,0.4924,1.04009016149,0.484179162387,0.0231307888976,0.423030787685,1058,1443,0,0.787518578561,6042.1407501,,1000,2210.93208513,1.82554744526,GKD_FisherTransformMTF,baseline
3167,3167,0,-0.30187713297,-301.87713297,-0.0913015169298,-1.04145773903,-1.1253082454,-0.894412611563,-1.3269,0.925196507382,-0.0953195872971,-0.00975492341369,0.869592674455,2754,413,0,0.470671787919,559.3092795,,1000,698.12286703,2.31167883212,GKD_HurstExponent,baseline
12403,6960,5443,-0.91491321098,-914.91321098,-0.481331017838,-3.71197875001,-5.29801601451,-1.3714591088,-2.39,0.919087983492,-0.0737654769798,-0.0492726324828,0.391034427155,4850,7553,0,0.930299741903,1074.7416833,,1000,85.08678902,9.05328467153,GnF_V2,baseline
183,183,0,0.17156220986,171.56220986,0.0430873934812,0.790211071277,0.47576481995,7.28604438102,4.1774,3.02438906821,0.937498414536,0.0995601181087,0.950819672131,174,9,0,0.0328364111149,36.353872,,1000,1171.56220986,0.133576642336,GodCard,baseline
3220,3220,0,-0.49282079521,-492.82079521,-0.165458149596,-3.11312696145,-5.40000167786,-1.21052223007,-3.9335,0.825566757127,-0.153049936401,-0.106501787419,0.389440993789,1254,1966,0,0.567730362307,662.82749276,,1000,507.17920479,2.3503649635,GoldenCrossStrategy,baseline
265,131,134,-0.50596435746,-505.96435746,-0.171275738385,-0.233083474585,-0.274403185083,-1.22322129799,-1.0248,0.816559603307,-1.90929946211,-0.0927585402144,0.494339622642,131,134,0,0.576820590863,627.30403503,,1000,494.03564254,0.193430656934,HEAD_SHOULDER,baseline
802,802,0,-0.00039762253,-0.39762253,-0.000105951383122,-0.000334288835289,-0.000145693787064,-0.00108819296963,-0.0008,0.999617258032,-0.000495788690773,-6.91989842925e-05,0.819201995012,657,145,0,0.509554842966,1038.55084544,,1000,999.60237747,0.585401459854,Hacklemore2,baseline
131,131,0,0.07689455919,76.89455919,0.01993310273,0.107546856331,0.908863153763,0.675381273708,0.6712,1.2932169261,0.586981367863,0.0134297828748,0.954198473282,125,6,0,0.158771468591,180.74285313,,1000,1076.89455919,0.0956204379562,Hacklemost,baseline
275,275,0,0.37132658891,371.32658891,0.0877711548936,0.399867558715,0.27452423723,2.6993093383,1.726,1.42355962654,1.35027850513,0.0893325757785,0.789090909091,217,58,0,0.191835622636,272.31528959,,1000,1371.32658891,0.200729927007,Hammer,baseline
67,67,0,3.03622009491,3036.22009491,0.450259942755,0.217579915648,0.308855087346,7.67858915392,1.8919,1.93096666652,45.3167178345,0.291795522343,0.686567164179,46,21,0,0.551413867839,2699.48967576,,1000,4036.22009491,0.0489051094891,HansenSmaOffsetV1,baseline
2543,2543,0,-0.60902222078,-609.02222078,-0.221354484778,-1.42365092195,-3.5282740367,-1.06680521925,-2.024,0.907025140128,-0.239489666056,-0.0508564805672,0.453008257963,1152,1391,0,0.796111453162,1157.53132404,,1000,390.97777922,1.85620437956,HilbertSineWave,baseline
6155,6155,0,-0.86987804129,-869.87804129,-0.419178998912,-1.00634065044,-1.05373831161,-1.25141128658,-0.9198,0.958701278745,-0.141328682582,-0.016071367684,0.614622258327,3783,2371,1,0.969357925309,3534.50486564,,1000,130.12195871,4.49270072993,HourBasedStrategy,baseline
6436,6436,0,-0.2328493112,-232.8493112,-0.0681853716641,-0.147229999246,-0.169228033073,-0.369582733738,-0.1316,0.994636802442,-0.0361791968925,-0.00201161574025,0.624922311995,4022,2414,0,0.878595853102,4651.28111016,,1000,767.1506888,4.69781021898,HourBasedStrategy_5m,baseline
422,422,0,0.99372016958,993.72016958,0.201814786354,0.370827444621,0.130007926071,3.08158297233,1.2929,1.60990277832,2.35478713171,0.0607012243821,0.900473933649,380,42,0,0.449692976034,1629.20318548,,1000,1993.72016958,0.30802919708,INSIDEUP,baseline
191,191,0,1.03247167207,1032.47167207,0.207994402425,0.326740559162,0.567849265356,3.91169486418,1.6909,1.37065561679,5.40561084853,0.178535689764,0.51832460733,99,92,0,0.368077304612,988.3897224,,1000,2032.47167207,0.139416058394,Ichess,baseline
8756,8756,0,-0.88325827013,-883.25827013,-0.435729621982,-6.70605072709,-3.32346815841,-1.38221415559,-5.1388,0.511290685387,-0.100874631125,-0.112473391167,0.770214709913,6744,2009,3,0.891124206937,938.93305214,,1000,116.74172987,6.39124087591,Ichi,baseline
5980,5980,0,-0.94256826818,-942.56826818,-0.53290084015,-3.32953986846,-2.32022663981,-1.35763043354,-3.0872,0.862949966299,-0.157620111736,-0.0237660342722,0.826588628763,4943,1037,0,0.968182247619,1502.69807824,,1000,57.43173182,4.36496350365,Ichimoku,baseline
4940,2603,2337,-0.98291839454,-982.91839454,-0.661853919278,-2.92895868936,-6.19916166106,-1.3897331176,-2.988,0.875126762962,-0.198971334927,-0.0884982192043,0.291295546559,1439,3501,0,0.986306557906,1230.34802862,,1000,17.08160546,3.60583941606,IchimokuCloudBreakoutStrategy,baseline
456,456,0,2.3519152263,2351.9152263,0.380226405708,0.894651652285,3.36467000502,42.5356111265,3.001,1.78550292522,5.15770882961,0.46510041625,0.407894736842,186,270,0,0.0771071856367,200.23805087,,1000,3351.9152263,0.332846715328,IchimokuCloudStrategy,baseline
3947,3947,0,1.18750194869,1187.50194869,0.231885113512,0.582543498333,0.977544753202,2.2772050021,0.6648,1.0428243767,0.300861907446,0.024509821882,0.427666582214,1688,2259,0,0.727207027193,4713.39036016,,1000,2187.50194869,2.88102189781,IchimokuStrategy,baseline
172,172,0,2.84142512473,2841.42512473,0.431272807991,0.259814493085,0.825157132247,11.852023936,1.4165,1.65645337998,16.5199135159,0.366392584178,0.441860465116,76,96,0,0.334325545181,1580.47857151,,1000,3841.42512473,0.125547445255,Ichimoku_SenkouSpanCross,baseline
392,392,0,3.57387061897,3573.87061897,0.499391509053,0.424580274237,0.324034057115,9.23100773353,1.5358,1.65297817786,9.11701688513,0.00999456394689,0.984693877551,386,6,0,0.539902795818,5367.22569155,,1000,4573.87061897,0.286131386861,Ichimoku_v12,baseline
61,61,0,6.80042882357,6800.42882357,0.728547030818,0.15724681743,0.535887456165,28.1044161939,1.4319,2.75311410044,111.482439731,0.775968536259,0.55737704918,34,27,0,0.337433033547,2794.75859393,,1000,7800.42882357,0.0445255474453,Ichimoku_v30,baseline
890,890,0,2.82017228388,2820.17228388,0.429158819755,0.871314525669,3.74964259675,10.5999338614,2.0932,1.37855300771,3.16873290324,0.287104809217,0.241573033708,215,675,0,0.371020878753,1741.85688549,,1000,3820.17228388,0.649635036496,Ichimoku_v31,baseline
162,162,0,4.99130949884,4991.30949884,0.61120186757,0.324376576839,0.921697633751,12.5366675541,1.8219,1.74412338776,30.810552462,0.445555361804,0.401234567901,65,97,0,0.555211247967,4345.55712208,,1000,5991.30949884,0.118248175182,Ichimoku_v32,baseline
655,655,0,0.03858128467,38.58128467,0.0101366560464,0.0600074705395,0.150845083627,0.363952681823,0.168,1.02365764381,0.058902724687,0.0149530756322,0.367938931298,241,414,0,0.147828314691,178.6163206,,1000,1038.58128467,0.478102189781,Ichimoku_v33,baseline
319,319,0,3.36218551615,3362.18551615,0.480580832057,0.475535791844,3.20004962188,13.6616509394,1.9063,1.9706400557,10.5397665083,0.781989010392,0.194357366771,62,257,0,0.343197687815,1854.32939961,,1000,4362.18551615,0.232846715328,Ichimoku_v37,baseline
1638,1638,0,0.18459093862,184.59093862,0.0461653743966,0.323926758345,0.79803411344,0.694846182493,0.5738,1.04820226286,0.11269288072,0.0343124777111,0.288156288156,472,1166,0,0.370465327115,686.22950585,,1000,1184.59093862,1.19562043796,Inverse,baseline
648,648,0,0.21813305088,218.13305088,0.0539768618907,0.378520908783,1.08209936764,1.20481908604,1.0655,1.14703347849,0.336625078519,0.104148713931,0.291666666667,189,459,0,0.252479138653,411.43090361,,1000,1218.13305088,0.47299270073,InverseV2,baseline
367,367,0,1.83584639515,1835.84639515,0.320095181383,0.561678600314,1.67264596161,9.74716516676,2.0996,1.26352922775,5.00230625381,0.137150088555,0.479564032698,176,191,0,0.262653916367,801.64893561,,1000,2835.84639515,0.267883211679,JustROCR,baseline
85,85,0,-0.07599697915,-75.99697915,-0.020837912377,-0.620024279337,-3.76556790989,-1.22619599056,-4.7941,0.277998425368,-0.894082107647,-0.679530893771,0.0588235294118,5,80,0,0.08642956017,86.42956017,,1000,924.00302085,0.0620437956204,JustROCR2,baseline
592,592,0,-0.49314232298,-493.14232298,-0.165599136404,-4.46193605666,-20.6116487897,-1.39452358938,-13.1392,0.0694427849731,-0.833010680709,-0.925841553464,0.00506756756757,3,589,0,0.49314232298,493.14232298,,1000,506.85767702,0.432116788321,JustROCR3,baseline
27,27,0,-0.16192897213,-161.92897213,-0.0459739785515,-0.138324922466,-2.2025349121,-1.17760199039,-1.8733,0.486371319257,-5.99736933815,-0.342419120495,0.333333333333,9,18,0,0.1917572943,198.83412693,,1000,838.07102787,0.0197080291971,JustROCR4,baseline
6100,6100,0,-0.69770053639,-697.70053639,-0.272929738866,-1.03859677272,-0.607244324893,-1.08327753633,-0.9535,0.897226573086,-0.114377137113,-0.0321739913912,0.694098360656,4234,1861,5,0.898163050269,2512.22094693,,1000,302.29946361,4.45255474453,KAMACCIRSI,baseline
91,91,0,-0.0071399975,-7.1399975,-0.00190726453563,-0.0323209943633,-0.0371763761908,-0.331215283529,-0.2416,0.923674613769,-0.078461510989,-0.0327108798135,0.571428571429,52,39,0,0.0300617013678,30.50240079,,1000,992.8600025,0.0664233576642,KAMACCIRSI_new,baseline
397,397,0,0.26927390415,269.27390415,0.0655885968983,0.76204820436,0.665945659983,6.97685209059,2.7391,1.47398193947,0.678271798866,0.136105645086,0.712846347607,283,114,0,0.0538220971961,65.23502681,,1000,1269.27390415,0.289781021898,KC_BB,baseline
547,547,0,-0.51122584973,-511.22584973,-0.173636415896,-0.635119664477,-0.534680699307,-1.1607556162,-1.9455,0.765251420133,-0.934599359653,-0.0708108147678,0.698354661792,382,165,0,0.614183120894,702.39515844,,1000,488.77415027,0.399270072993,KamaFama_2_20250115,baseline
8,8,0,0.03251477498,32.51477498,0.00856128287913,0.0767126372718,-100,2823.28658502,1.8193,1969.77876017,4.0643468725,246.097345022,0.875,7,1,0,1.60602260336e-05,0.0165152,,1000,1032.51477498,0.00583941605839,KeltnerBounce,baseline
1632,0,1632,-0.65828730462,-658.28730462,-0.248798531568,-1.28705665884,-0.871335390241,-1.31276847108,-2.2839,0.803017320804,-0.403362319007,-0.0439348622718,0.776960784314,1268,364,0,0.699283380969,755.13435278,,1000,341.71269538,1.19124087591,KeltnerBounce_Shorts,baseline
58,58,0,0.00304927594,3.04927594,0.000811491314261,0.00689145251285,0.00352754104886,0.137741285062,0.0643,1.04873562843,0.0525737231034,0.00924296401224,0.810344827586,47,11,0,0.0308715518877,31.29794529,,1000,1003.04927594,0.0423357664234,KeltnerChannels,baseline
2124,2124,0,0.34289193772,342.89193772,0.0817156944058,0.768672549867,2.63958108741,1.92185665904,1.1957,1.07716408604,0.161436882166,0.0104629269212,0.864406779661,1836,288,0,0.248806742954,426.61217161,,1000,1342.89193772,1.5503649635,Lateralus,baseline
778,778,0,-0.35169700173,-351.69700173,-0.109050125897,-1.82397675317,-2.04850349451,-1.34557055911,-4.6862,0.623745199841,-0.452052701452,-0.115101082825,0.694087403599,540,238,0,0.364492045332,368.02755845,,1000,648.30299827,0.567883211679,LeoStrategy,baseline
7465,7465,0,-0.47553787462,-475.53787462,-0.157974395993,-0.806181805012,-0.650128839073,-0.748990472087,-0.6691,0.968567135566,-0.0637023274776,-0.0115036283502,0.63402545211,4733,2732,0,0.885390146492,3096.32209671,,1000,524.46212538,5.44890510949,LuxOSC,baseline
27,27,0,0.09927677948,99.27677948,0.0255382885432,0.0221893637908,0.301226378238,0.436847645146,0.3005,1.25061746477,3.67691775852,0.213488951468,0.148148148148,4,23,0,0.31691554802,371.12714704,,1000,1099.27677948,0.0197080291971,MAC,baseline
2025,2025,0,-0.398478472,-398.478472,-0.126651946075,-1.22448468174,-0.707841347762,-1.17556558349,-1.9508,0.621145343957,-0.196779492346,-0.119482252466,0.685432098765,1388,636,1,0.472698109632,539.23206873,,1000,601.521528,1.47810218978,MACD003,baseline
221,221,0,1.16541343821,1165.41343821,0.228558706261,0.264179183425,0.368785640625,2.89231471735,1.2714,1.30007320479,5.2733639738,0.031229338055,0.89592760181,198,23,0,0.561901691133,2062.84035008,,1000,2165.41343821,0.161313868613,MACD9fall,baseline
15,15,0,4.36018083252,4360.18083252,0.564121317613,0.124712030173,6.95449108144,35.4159871834,2.2308,18.2973596904,290.678722168,8.07210118887,0.533333333333,8,7,0,0.171684471011,202.882573,,1000,5360.18083252,0.0109489051095,MACDCCI,baseline
3899,3899,0,-0.27725366164,-277.25366164,-0.0828707385871,-0.488461547642,-0.286755381443,-0.497245836557,-0.5609,0.94763186924,-0.0711089155271,-0.0149540270833,0.733008463709,2858,1037,4,0.777556578607,1634.25922745,,1000,722.74633836,2.84598540146,MACDCross,baseline
950,950,0,0.0791467624,79.1467624,0.0205009682554,0.126239403464,0.573468116803,0.387735772027,0.2935,1.04701815693,0.0833123814737,0.0354863352821,0.245263157895,233,717,0,0.284657839572,405.655756,,1000,1079.1467624,0.693430656934,MACDCrossoverWithTrend,baseline
7373,7373,0,-0.87104045523,-871.04045523,-0.420565923613,-4.78353195157,-6.94932247262,-1.37273307558,-3.9946,0.890204769005,-0.118139218124,-0.0435130428547,0.603689136037,4451,2922,0,0.884867192123,991.13401263,,1000,128.95954477,5.38175182482,MACDRL,baseline
6657,6657,0,-0.8168896124,-816.8896124,-0.363835373077,-4.50746968278,-6.51065025517,-1.3374658236,-3.9613,0.885645818441,-0.122711373351,-0.0458350229351,0.602673877122,4012,2642,3,0.851739023394,950.67595752,,1000,183.1103876,4.85912408759,MACDRSI200,baseline
13341,13341,0,-0.91220893786,-912.20893786,-0.476989410403,-4.913923086,-3.06041669884,-1.35248143139,-3.0506,0.878695347631,-0.068376353936,-0.0344064766183,0.716363091223,9557,3784,0,0.940565136623,1166.11543553,,1000,87.79106214,9.73795620438,MACDStrategy,baseline
2455,2455,0,-0.01649662506,-16.49662506,-0.00442193629553,-0.0626627132728,-0.036045334886,-0.098379719971,-0.0907,0.983125504084,-0.00671960287576,-0.00503829144871,0.701425661914,1722,733,0,0.233838160935,296.66787303,,1000,983.50337494,1.79197080292,MACDStrategyADA,baseline
1386,1386,0,-0.199858549,-199.858549,-0.0576735843826,-1.14279624198,-0.882118960542,-1.18740709511,-2.2004,0.770149584846,-0.144198087302,-0.0888887608389,0.613275613276,850,536,0,0.234719383326,244.28290666,,1000,800.141451,1.01167883212,MACDStrategyAVAX,baseline
4360,4360,0,0.18463321961,184.63321961,0.046175322578,0.167312697426,0.0785907016982,0.319068865443,0.1817,1.01713517919,0.0423470687179,0.000542352001863,0.968348623853,4222,138,0,0.806958647539,3118.10180885,,1000,1184.63321961,3.18248175182,MACDStrategyBTC,baseline
1137,1137,0,0.03773304571,37.73304571,0.00991678892321,0.104608176686,0.0564938347222,0.219382001774,0.2224,1.06116252532,0.0331864957872,0.0152045691043,0.736147757256,837,299,1,0.239853870948,295.33208585,,1000,1037.73304571,0.829927007299,MACDStrategyENJ,baseline
6290,6290,0,-0.11152887713,-111.52887713,-0.0310142729081,-0.166029655546,-0.0909565103917,-0.205746695336,-0.1501,0.982731156836,-0.0177311410382,-0.0056129136486,0.729252782194,4587,1697,6,0.755927816003,2255.87196435,,1000,888.47112287,4.59124087591,MACDStrategyETC,baseline
1041,1041,0,-0.00786429695,-7.86429695,-0.00210130377866,-0.0265917269805,-0.0149481324606,-0.0620707653093,-0.0591,0.987712819936,-0.00755455999039,-0.00324589290831,0.735830931796,766,275,0,0.176684588244,197.783033,,1000,992.13570305,0.759854014599,MACDStrategySOL,baseline
2564,2564,0,-0.05427826445,-54.27826445,-0.0147582752929,-0.170459406616,-0.0988274042726,-0.236543814796,-0.2414,0.954891569841,-0.0211693699103,-0.0143236648542,0.690717628705,1771,792,1,0.319992810768,422.55522115,,1000,945.72173555,1.87153284672,MACDStrategyXRP,baseline
2721,2721,0,-0.60530520221,-605.30520221,-0.219389107273,-1.45812060466,-0.641893903616,-1.09222467694,-2.0041,0.814811318241,-0.222456891661,-0.0198051842675,0.893054024256,2430,291,0,0.772837678072,1172.59095721,,1000,394.69479779,1.98613138686,MACDStrategy_crossed,baseline
15,15,0,0.03608813209,36.08813209,0.00949004436196,0.2137574562,97.616508138,3088.35985179,3.8236,1551.03700653,2.40587547267,206.67160087,0.866666666667,13,2,0,1.62953003897e-05,0.01679651,,1000,1036.08813209,0.0109489051095,MACDTurn,baseline
175,175,0,2.05561698931,2055.61698931,0.346609524898,0.234497284247,1.03930615993,6.10824531328,1.2675,1.54506867979,11.7463827961,0.351958633234,0.354285714286,62,113,0,0.469301122549,2119.05132511,,1000,3055.61698931,0.127737226277,MACDZeroCrossStrategy,baseline
10227,10227,0,-0.95449307535,-954.49307535,-0.560983848476,-16.3887689855,-15.9989198709,-1.39318405912,-11.6205,0.617710628509,-0.0933307006307,-0.180616400516,0.528014080375,5400,4824,3,0.955410809339,975.0750589,,1000,45.50692465,7.46496350365,MACD_TRIPLE_MA,baseline
419,419,0,0.382936396,382.936396,0.0902171175478,1.41991233988,1.31682932344,8.91057963671,4.9683,1.89767067549,0.913929346062,0.272086338393,0.696897374702,292,127,0,0.0599303142138,80.90404542,,1000,1382.936396,0.305839416058,MADisplaceV3,baseline
14382,14382,0,-0.95238588571,-952.38588571,-0.55565744476,-9.89516028885,-8.13138289013,-1.39124667338,-5.9166,0.801413092736,-0.0662206845856,-0.0862315603758,0.566054790711,8141,6240,1,0.954629117344,997.35104873,,1000,47.61411429,10.497810219,MFI,baseline
729,729,0,2.67900520408,2679.00520408,0.414893636268,1.70964618106,1.08042608892,11.1593825368,4.5375,1.82412827887,3.674904258,0.161419029022,0.80109739369,584,144,1,0.334779808906,922.57708996,,1000,3679.00520408,0.532116788321,MFI2,baseline
7221,7221,0,0.04551886002,45.51886002,0.0119299784746,0.0248430306552,0.0154957933422,0.0734761730226,0.021,1.00145851788,0.00630367816369,0.00028628487852,0.708627613904,5117,2103,1,0.86391440175,6012.66706914,,1000,1045.51886002,5.27080291971,MFIRSICross,baseline
2318,2318,0,-0.32204932742,-322.04932742,-0.0983723327928,-0.151861404117,-0.210156482896,-0.496411630351,-0.2261,0.986325286107,-0.138934136074,-0.00599374862609,0.561691113028,1302,1016,0,0.90470358987,5081.40280847,,1000,677.95067258,1.69197080292,MabStra,baseline
4608,4608,0,2.83636141097,2836.36141097,0.430769908053,5.03394355889,5.30977474644,29.2256709499,5.3172,1.27632203626,0.615529820089,0.0789977018014,0.713107638889,3286,1321,1,0.135338993668,580.74616165,,1000,3836.36141097,3.36350364964,MacheteV8b,baseline
2576,2576,0,1.08175213446,1081.75213446,0.21572942504,3.41048364359,4.91606501421,15.4655353445,4.8176,1.38312200835,0.419934834806,0.154676587222,0.596273291925,1536,1040,0,0.0975413288819,173.47705507,,1000,2081.75213446,1.8802919708,MacheteV8bRallimod,baseline
177,177,0,0.39464822998,394.64822998,0.0926693602276,1.04271811148,7.89597474857,15.3758994224,5.6043,2.86119588345,2.22965101684,0.294426467438,0.841807909605,149,28,0,0.0357927852606,45.14253397,,1000,1394.64822998,0.129197080292,MacheteV8bRallimod2,baseline
1922,1922,0,-0.32312739681,-323.12739681,-0.0987545424123,-0.64892832279,-0.659448785781,-0.841072139929,-1.0612,0.924961748866,-0.168120393762,-0.0289299396931,0.614464099896,1181,741,0,0.535755205571,693.22792467,,1000,676.87260319,1.40291970803,MarketChyperHyperStrategy,baseline
7210,7210,0,-0.84048570459,-840.48570459,-0.386792870828,-3.73680692861,-2.43027154416,-1.3055657997,-3.1556,0.863031782865,-0.116572219777,-0.0169832990455,0.87600554785,6316,894,0,0.897754170538,1122.19770149,,1000,159.51429541,5.26277372263,Martin,baseline
36,36,0,0.04533302433,45.33302433,0.0118820549967,0.134984520711,0.218821747574,5.15236902837,1.5907,1.87256920564,1.25925067583,0.412046569331,0.527777777778,19,17,0,0.0122696902062,12.66587765,,1000,1045.33302433,0.0262773722628,MeanReversionTrend,baseline
1948,1948,0,-0.14508190795,-145.08190795,-0.0409017494621,-0.215148558052,-1.3432561154,-0.329476275516,-0.3495,0.980219301677,-0.0744773654774,-0.0119923022174,0.393737166324,767,1181,0,0.614065892035,906.08053811,,1000,854.91809205,1.42189781022,Minmax,baseline
258,143,115,-0.44153909053,-441.53909053,-0.143765018968,-0.677263341116,-1.60770448391,-1.36178827522,-3.0177,0.624473052237,-1.71139182376,-0.181941350661,0.515503875969,133,125,0,0.452153017164,460.91297953,,1000,558.46090947,0.188321167883,MomentumCCITrendStrategy,baseline
1355,1355,0,0.94769368593,947.69368593,0.194359491951,1.15439779942,3.17890386421,6.42105574705,2.248,1.18794768389,0.699404934266,0.122755498337,0.346863468635,470,885,0,0.205819923172,412.16602834,,1000,1947.69368593,0.989051094891,Momentumv2,baseline
11059,11059,0,-0.86215247594,-862.15247594,-0.410185039708,-8.11516736341,-8.55518225226,-1.39047230218,-5.5334,0.839588441318,-0.0779593521964,-0.0704545140759,0.561262320282,6207,4851,1,0.864664447801,880.71354005,,1000,137.84752406,8.07226277372,MoneyFlowStrategy,baseline
15663,15663,0,-0.78892073237,-788.92073237,-0.339281415359,-2.53511294691,-1.83762252255,-1.18847807051,-1.4525,0.939542492028,-0.0503684308479,-0.0230480485586,0.62274149269,9754,5905,4,0.925695306246,2254.02535324,,1000,211.07926763,11.4328467153,MontrealStrategy,baseline
168,168,0,2.89366867083,2893.66867083,0.436433169383,0.412139469143,4.98865553146,29.9892910156,2.2734,3.85439488446,17.2242182788,1.71603501982,0.39880952381,67,101,0,0.134557673245,537.59978385,,1000,3893.66867083,0.122627737226,MultiActionZone,baseline
2974,2974,0,-0.41675526109,-416.75526109,-0.133801969495,-0.822872367699,-2.33228373531,-0.819888906246,-1.0818,0.95788477849,-0.140132905545,-0.0190608904347,0.547410894418,1628,1346,0,0.708846086539,1189.04302936,,1000,583.24473891,2.17080291971,MultiFactorConfluenceStrategy,baseline
97,97,0,0.2674106719,267.4106719,0.0651716243395,0.321274133373,0.462313792683,6.61836848067,2.3271,2.9084788368,2.75681105052,0.413175830647,0.783505154639,76,21,0,0.0563447760738,63.8822742,,1000,1267.4106719,0.070802919708,MultiMA_TSL,baseline
88,88,0,0.76982384854,769.82384854,0.164271735757,0.65958993545,1.14812762472,31.4470525916,5.0133,9.99741174585,8.74799827886,1.22691978352,0.863636363636,76,12,0,0.0341379375167,38.92823454,,1000,1769.82384854,0.0642335766423,MultiMA_TSL3b,baseline
104,104,0,0.2892959358,289.2959358,0.0700412348068,0.4572850101,0.224388342059,9.33681674398,3.2,5.63385036548,2.78169169038,0.222781267571,0.951923076923,99,5,0,0.0432085171904,48.18334544,,1000,1289.2959358,0.0759124087591,MultiOffsetLamboV0,baseline
770,770,0,1.42183439402,1421.83439402,0.265741595101,2.20511880522,2.41058495121,25.8940621829,5.6948,2.00743393082,1.84653817405,0.0549509416809,0.945454545455,728,42,0,0.0765728292706,176.14029344,,1000,2421.83439402,0.56204379562,NASOSv4,baseline
457,457,0,0.08411599511,84.11599511,0.0217508310952,0.217415480465,0.191056344774,1.22725253971,0.7285,1.13494712561,0.184061258446,0.0593531121405,0.560175054705,256,201,0,0.095580767307,109.0877058,,1000,1084.11599511,0.333576642336,NASOSv5,baseline
294,294,0,0.68773379827,687.73379827,0.149632627495,1.15826329679,1.28380520536,20.6523274354,4.8358,2.00429287794,2.33923060636,0.184461957173,0.816326530612,240,54,0,0.0464383981855,68.67023199,,1000,1687.73379827,0.214598540146,NASOSv5HO,baseline
205,205,0,0.58709329682,587.09329682,0.13095462316,0.680370838118,0.473111535639,4.61245804732,3.3992,2.21341353305,2.86386974059,0.0651099944566,0.946341463415,194,11,0,0.177500899344,258.69123608,,1000,1587.09329682,0.149635036496,NASOSv5PD,baseline
369,369,0,0.3407260314,340.7260314,0.0812506000018,0.729033172487,0.535427859129,2.25078341022,2.7178,1.64956534803,0.923376778862,0.230604500248,0.644986449864,238,131,0,0.21110449195,278.36967665,,1000,1340.7260314,0.269343065693,NASOSv5SL,baseline
429,429,0,0.07956030069,79.56030069,0.0206051423898,0.203357643808,0.181045719536,1.17742555739,0.7032,1.13371889102,0.185455246364,0.0589111198222,0.559440559441,240,189,0,0.0942299200102,109.74811189,,1000,1079.56030069,0.313138686131,NASOSv5_antipump,baseline
310,310,0,1.26406714115,1264.06714115,0.243228047574,1.39426755456,0.729181996221,10.8832500474,5.6694,2.85870954627,4.07763593919,0.0899375586907,0.951612903226,295,15,0,0.161971050855,281.50954173,,1000,2264.06714115,0.226277372263,NASOSv5_mod1,baseline
244,244,0,0.90933282425,909.33282425,0.188046472914,1.01073748615,0.532594286973,7.825702922,4.6305,2.68321262811,3.72677386988,0.0827809489236,0.950819672131,232,12,0,0.162041172104,267.58463282,,1000,1909.33282425,0.178102189781,NASOSv5_mod1_DanMod,baseline
208,208,0,0.82162790629,821.62790629,0.173255341288,1.13793970046,0.613730381966,6.18987661812,5.6444,3.39460651045,3.95013416486,0.103612781702,0.956730769231,199,9,0,0.185105385406,265.37533802,,1000,1821.62790629,0.151824817518,NASOSv5_mod2,baseline
