date,pair,coin_plus_di,coin_minus_di,coin_adx,coin_di_spread,coin_di_spread_normalized,coin_ser_30,coin_return_30d,coin_return_90d,coin_realized_vol_30d,coin_regime,btc_plus_di,btc_minus_di,btc_adx,btc_di_spread,btc_di_spread_normalized,btc_ser_30,btc_return_30d,btc_return_90d,btc_realized_vol_30d,btc_regime,rs_30d,rs_90d,breadth_available_coins,pct_coins_plus_di_gt_minus_di,pct_coins_adx_ge_25,pct_coins_bull_state,pct_coins_bear_state,btc_episode_id,coin_episode_id
2021-10-09T00:00:00Z,LTC/USDT,24.9208181041,16.602384274,16.1265389561,8.31843383004,0.200332184264,-0.0240506329114,-0.0211463550362,0.312784536159,0.802059610979,SIDEWAYS,32.8804763771,13.350624822,28.6382860349,19.5298515551,0.422439679103,0.185296892555,0.171626711165,0.61035248622,0.763748082585,BULL,-0.192773066201,-0.29756795006,8,0.875,0.125,0.125,0,BTC-0051,LTC-0067
2021-10-09T00:00:00Z,XLM/USDT,28.6703790876,19.6527760488,20.3170684262,9.01760303879,0.186610394403,0.017629509086,0.0197089144936,0.373886755454,0.954837122866,TRANSITION,32.8804763771,13.350624822,28.6382860349,19.5298515551,0.422439679103,0.185296892555,0.171626711165,0.61035248622,0.763748082585,BULL,-0.151917796671,-0.236465730766,8,0.875,0.125,0.125,0,BTC-0051,XLM-0066
2021-10-09T00:00:00Z,XMR/USDT,23.7313843999,14.6418892526,20.7145453573,9.08949514734,0.236870464314,0.0877637130802,0.0809023726177,0.325226514068,0.833894002387,TRANSITION,32.8804763771,13.350624822,28.6382860349,19.5298515551,0.422439679103,0.185296892555,0.171626711165,0.61035248622,0.763748082585,BULL,-0.0907243385472,-0.285125972152,8,0.875,0.125,0.125,0,BTC-0051,XMR-0054
2021-10-09T00:00:00Z,XRP/USDT,19.724943417,18.0711148913,13.8592455284,1.6538285257,0.0437566402351,-0.0370067470865,-0.0329150754683,0.702849823887,0.899198000481,SIDEWAYS,32.8804763771,13.350624822,28.6382860349,19.5298515551,0.422439679103,0.185296892555,0.171626711165,0.61035248622,0.763748082585,BULL,-0.204541786633,0.0924973376675,8,0.875,0.125,0.125,0,BTC-0051,XRP-0060
2021-10-10T00:00:00Z,ADA/USDT,17.3384378056,20.6607929607,22.3442236673,-3.32235515506,-0.0874321687061,-0.100887812752,-0.099285146942,0.681868743048,0.907977198221,TRANSITION,31.26529182,12.694803331,29.6101204545,18.5704884889,0.422439679103,0.197553586876,0.184385261042,0.603950379156,0.765078200001,BULL,-0.283670407984,0.0779183638919,8,0.875,0.125,0.125,0,BTC-0051,ADA-0070
2021-10-10T00:00:00Z,BTC/USDT,31.26529182,12.694803331,29.6101204545,18.5704884889,0.422439679103,0.197553586876,0.184385261042,0.603950379156,0.765078200001,BULL,31.26529182,12.694803331,29.6101204545,18.5704884889,0.422439679103,0.197553586876,0.184385261042,0.603950379156,0.765078200001,BULL,0,0,8,0.875,0.125,0.125,0,BTC-0051,BTC-0051
2021-10-10T00:00:00Z,DASH/USDT,18.9866116307,16.9048741021,19.8684116242,2.08173752859,0.0580008736358,-0.041825095057,-0.0434567901235,0.508097165992,1.00652984884,SIDEWAYS,31.26529182,12.694803331,29.6101204545,18.5704884889,0.422439679103,0.197553586876,0.184385261042,0.603950379156,0.765078200001,BULL,-0.227842051166,-0.0958532131641,8,0.875,0.125,0.125,0,BTC-0051,DASH-0058
2021-10-10T00:00:00Z,ETH/USDT,23.554322729,17.9535852583,20.5417703793,5.60073747063,0.134931817627,0.0408565455244,0.0437643981045,0.670125440912,0.950165068064,TRANSITION,31.26529182,12.694803331,29.6101204545,18.5704884889,0.422439679103,0.197553586876,0.184385261042,0.603950379156,0.765078200001,BULL,-0.140620862938,0.066175061756,8,0.875,0.125,0.125,0,BTC-0051,ETH-0058
2021-10-10T00:00:00Z,LTC/USDT,23.7616473731,15.8301384419,16.4055874897,7.93150893123,0.200332184264,-0.00372208436725,-0.00332409972299,0.339737861186,0.805978801866,SIDEWAYS,31.26529182,12.694803331,29.6101204545,18.5704884889,0.422439679103,0.197553586876,0.184385261042,0.603950379156,0.765078200001,BULL,-0.187709360765,-0.26421251797,8,0.875,0.125,0.125,0,BTC-0051,LTC-0067
2021-10-10T00:00:00Z,XLM/USDT,30.8607633294,17.760600744,20.790365187,13.1001625854,0.269432230771,0.0535667624771,0.0616355983163,0.435657653995,0.969217419469,TRANSITION,31.26529182,12.694803331,29.6101204545,18.5704884889,0.422439679103,0.197553586876,0.184385261042,0.603950379156,0.765078200001,BULL,-0.122749662726,-0.168292725161,8,0.875,0.125,0.125,0,BTC-0051,XLM-0066
