candidate_id,source_strategy_id,model,pair,trade_ordinal,open_date,close_date,is_short,profit_ratio,profit_abs,trade_duration,enter_tag,exit_reason,btc_regime_match,coin_regime_match,regime_match,btc_regime,btc_phase,btc_adx,btc_ser_30,btc_return_90d,btc_realized_vol_30d,btc_episode_id,coin_regime,coin_phase,coin_adx,coin_ser_30,coin_return_90d,coin_realized_vol_30d,rs_30d,rs_90d,coin_episode_id,coin_phase_episode_id
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XLM/USDT,0,2020-05-02T00:05:00Z,2020-05-02T00:45:00Z,False,0.00282126813584,0.34940583,40,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,37.1788438991,0.482639410792,0.171272493573,0.964576635788,0.458425641726,0.230694248979,XLM-0008,PHASE-0009
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,DASH/USDT,1,2020-05-02T00:40:00Z,2020-05-02T00:50:00Z,False,-0.00451911855737,-0.5595624,10,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.9769565991,0.221234309623,-0.289203084833,0.876083452638,-0.072529943663,-0.229781329427,DASH-0005,PHASE-0005
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,BTC/USDT,2,2020-05-02T01:00:00Z,2020-05-02T01:05:00Z,False,-0.00244341848715,-0.3025042,5,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,0,0,BTC-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,3,2020-05-02T00:45:00Z,2020-05-02T01:15:00Z,False,-0.00364030158567,-0.45106746,30,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,33.2099598979,0.386226787431,0.154793028322,1.04222164239,0.233755138567,0.214214783728,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XMR/USDT,4,2020-05-02T00:15:00Z,2020-05-02T01:20:00Z,False,-0.0051196848194,-0.6340608,65,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,31.8847413254,0.282748206871,-0.133433488118,0.754949637144,-0.0197199552928,-0.0740117327121,XMR-0004,PHASE-0004
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XMR/USDT,5,2020-05-02T02:35:00Z,2020-05-02T03:40:00Z,False,0.00253694910542,0.31360545,65,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,31.8847413254,0.282748206871,-0.133433488118,0.754949637144,-0.0197199552928,-0.0740117327121,XMR-0004,PHASE-0004
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,DASH/USDT,6,2020-05-02T02:45:00Z,2020-05-02T04:10:00Z,False,-0.000676145047006,-0.08358427,85,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.9769565991,0.221234309623,-0.289203084833,0.876083452638,-0.072529943663,-0.229781329427,DASH-0005,PHASE-0005
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,BTC/USDT,7,2020-05-02T02:55:00Z,2020-05-02T04:25:00Z,False,-0.0014245110908,-0.17613302,90,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,0,0,BTC-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,DASH/USDT,8,2020-05-02T04:15:00Z,2020-05-02T04:25:00Z,False,-0.00319723535297,-0.39524856,10,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.9769565991,0.221234309623,-0.289203084833,0.876083452638,-0.072529943663,-0.229781329427,DASH-0005,PHASE-0005
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,9,2020-05-02T03:25:00Z,2020-05-02T04:30:00Z,False,-0.00133999939439,-0.16570828,65,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,33.2099598979,0.386226787431,0.154793028322,1.04222164239,0.233755138567,0.214214783728,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XLM/USDT,10,2020-05-02T03:45:00Z,2020-05-02T04:35:00Z,False,-0.00227445684509,-0.28125418,50,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,37.1788438991,0.482639410792,0.171272493573,0.964576635788,0.458425641726,0.230694248979,XLM-0008,PHASE-0009
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XMR/USDT,11,2020-05-02T06:00:00Z,2020-05-02T07:00:00Z,False,-0.00184233174406,-0.22759275,60,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,31.8847413254,0.282748206871,-0.133433488118,0.754949637144,-0.0197199552928,-0.0740117327121,XMR-0004,PHASE-0004
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,BTC/USDT,12,2020-05-02T06:10:00Z,2020-05-02T07:00:00Z,False,-0.00344276094422,-0.42534752,50,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,0,0,BTC-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,13,2020-05-02T06:15:00Z,2020-05-02T07:00:00Z,False,-0.00373235331668,-0.46120191,45,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,33.2099598979,0.386226787431,0.154793028322,1.04222164239,0.233755138567,0.214214783728,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XLM/USDT,14,2020-05-02T06:10:00Z,2020-05-02T07:05:00Z,False,-0.00255007059045,-0.31507806,55,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,37.1788438991,0.482639410792,0.171272493573,0.964576635788,0.458425641726,0.230694248979,XLM-0008,PHASE-0009
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ADA/USDT,15,2020-05-02T06:20:00Z,2020-05-02T07:05:00Z,False,-0.00418007754152,-0.51654944,45,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,36.3716294239,0.439207048458,-0.092513368984,0.964891539439,0.315071781974,-0.033091613578,ADA-0009,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,16,2020-05-02T10:00:00Z,2020-05-02T10:50:00Z,False,-0.00355164227641,-0.43800976,50,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,33.2099598979,0.386226787431,0.154793028322,1.04222164239,0.233755138567,0.214214783728,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XLM/USDT,17,2020-05-02T10:20:00Z,2020-05-02T11:35:00Z,False,-0.00338353857721,-0.4171716,75,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,37.1788438991,0.482639410792,0.171272493573,0.964576635788,0.458425641726,0.230694248979,XLM-0008,PHASE-0009
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XMR/USDT,18,2020-05-02T10:20:00Z,2020-05-02T11:45:00Z,False,-0.000124992305161,-0.015416,85,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,31.8847413254,0.282748206871,-0.133433488118,0.754949637144,-0.0197199552928,-0.0740117327121,XMR-0004,PHASE-0004
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,DASH/USDT,19,2020-05-02T10:35:00Z,2020-05-02T11:45:00Z,False,-0.00126971058618,-0.156541,70,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.9769565991,0.221234309623,-0.289203084833,0.876083452638,-0.072529943663,-0.229781329427,DASH-0005,PHASE-0005
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,BTC/USDT,20,2020-05-02T10:00:00Z,2020-05-02T11:50:00Z,False,0.00251989411829,0.31072969,110,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,0,0,BTC-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ADA/USDT,21,2020-05-02T10:00:00Z,2020-05-02T11:50:00Z,False,0.00539164655203,0.66497463,110,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,36.3716294239,0.439207048458,-0.092513368984,0.964891539439,0.315071781974,-0.033091613578,ADA-0009,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,22,2020-05-02T11:00:00Z,2020-05-02T11:55:00Z,False,-0.000493074601538,-0.06078062,55,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,33.2099598979,0.386226787431,0.154793028322,1.04222164239,0.233755138567,0.214214783728,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,23,2020-05-02T12:20:00Z,2020-05-02T12:45:00Z,False,-0.00377597086458,-0.46559205,25,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,33.2099598979,0.386226787431,0.154793028322,1.04222164239,0.233755138567,0.214214783728,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,DASH/USDT,24,2020-05-02T12:20:00Z,2020-05-02T12:50:00Z,False,-0.00381255108528,-0.47007105,30,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.9769565991,0.221234309623,-0.289203084833,0.876083452638,-0.072529943663,-0.229781329427,DASH-0005,PHASE-0005
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,BTC/USDT,25,2020-05-02T12:20:00Z,2020-05-02T12:55:00Z,False,-0.00648047799825,-0.7989815,35,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,0,0,BTC-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ADA/USDT,26,2020-05-02T12:20:00Z,2020-05-02T12:55:00Z,False,-0.0025890019806,-0.31927102,35,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,36.3716294239,0.439207048458,-0.092513368984,0.964891539439,0.315071781974,-0.033091613578,ADA-0009,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XLM/USDT,27,2020-05-02T12:30:00Z,2020-05-02T13:00:00Z,False,-0.00642127955147,-0.79172048,30,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,37.1788438991,0.482639410792,0.171272493573,0.964576635788,0.458425641726,0.230694248979,XLM-0008,PHASE-0009
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,BTC/USDT,28,2020-05-02T13:55:00Z,2020-05-02T14:30:00Z,False,-0.00351564732852,-0.43209917,35,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,0,0,BTC-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,29,2020-05-02T13:55:00Z,2020-05-02T14:30:00Z,False,-0.00298143971865,-0.36659616,35,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,33.2099598979,0.386226787431,0.154793028322,1.04222164239,0.233755138567,0.214214783728,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XLM/USDT,30,2020-05-02T14:10:00Z,2020-05-02T15:20:00Z,False,0.00476858135638,0.58610403,70,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,37.1788438991,0.482639410792,0.171272493573,0.964576635788,0.458425641726,0.230694248979,XLM-0008,PHASE-0009
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,31,2020-05-02T14:40:00Z,2020-05-02T15:25:00Z,False,-0.0026063971036,-0.32024657,45,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,33.2099598979,0.386226787431,0.154793028322,1.04222164239,0.233755138567,0.214214783728,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,BTC/USDT,32,2020-05-02T14:35:00Z,2020-05-02T15:30:00Z,False,-0.00172462281112,-0.21190112,55,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,0,0,BTC-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,DASH/USDT,33,2020-05-02T14:00:00Z,2020-05-02T15:35:00Z,False,-0.00211907466548,-0.2605265,95,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.9769565991,0.221234309623,-0.289203084833,0.876083452638,-0.072529943663,-0.229781329427,DASH-0005,PHASE-0005
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XMR/USDT,34,2020-05-02T14:35:00Z,2020-05-02T15:40:00Z,False,-0.00168622380431,-0.20715102,65,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,31.8847413254,0.282748206871,-0.133433488118,0.754949637144,-0.0197199552928,-0.0740117327121,XMR-0004,PHASE-0004
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XMR/USDT,35,2020-05-02T16:05:00Z,2020-05-02T17:05:00Z,False,0.000943673143487,0.11587367,60,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,31.8847413254,0.282748206871,-0.133433488118,0.754949637144,-0.0197199552928,-0.0740117327121,XMR-0004,PHASE-0004
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,DASH/USDT,36,2020-05-02T16:05:00Z,2020-05-02T17:10:00Z,False,-0.0011555015173,-0.14185089,65,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.9769565991,0.221234309623,-0.289203084833,0.876083452638,-0.072529943663,-0.229781329427,DASH-0005,PHASE-0005
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,BTC/USDT,37,2020-05-02T16:10:00Z,2020-05-02T17:10:00Z,False,-0.0014845898451,-0.18230987,60,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,0,0,BTC-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XLM/USDT,38,2020-05-02T16:10:00Z,2020-05-02T17:10:00Z,False,0.0171421342531,2.1042654,60,,roi,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,37.1788438991,0.482639410792,0.171272493573,0.964576635788,0.458425641726,0.230694248979,XLM-0008,PHASE-0009
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ADA/USDT,39,2020-05-02T16:10:00Z,2020-05-02T17:15:00Z,False,0.00094827428709,0.1164658,65,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,36.3716294239,0.439207048458,-0.092513368984,0.964891539439,0.315071781974,-0.033091613578,ADA-0009,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,40,2020-05-02T16:15:00Z,2020-05-02T17:15:00Z,False,-0.000922719954613,-0.1133136,60,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,33.2099598979,0.386226787431,0.154793028322,1.04222164239,0.233755138567,0.214214783728,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XLM/USDT,41,2020-05-02T17:15:00Z,2020-05-02T17:30:00Z,False,-0.00253090921893,-0.31142898,15,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,37.1788438991,0.482639410792,0.171272493573,0.964576635788,0.458425641726,0.230694248979,XLM-0008,PHASE-0009
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ADA/USDT,42,2020-05-02T17:55:00Z,2020-05-02T18:05:00Z,False,-0.00900698985625,-1.10798238,10,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,36.3716294239,0.439207048458,-0.092513368984,0.964891539439,0.315071781974,-0.033091613578,ADA-0009,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,DASH/USDT,43,2020-05-02T18:00:00Z,2020-05-02T18:05:00Z,False,-0.00892193930471,-1.0975314,5,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.9769565991,0.221234309623,-0.289203084833,0.876083452638,-0.072529943663,-0.229781329427,DASH-0005,PHASE-0005
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XLM/USDT,44,2020-05-02T18:55:00Z,2020-05-02T19:00:00Z,False,-0.0102763595851,-1.26096978,5,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,37.1788438991,0.482639410792,0.171272493573,0.964576635788,0.458425641726,0.230694248979,XLM-0008,PHASE-0009
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XLM/USDT,45,2020-05-02T20:05:00Z,2020-05-02T21:25:00Z,False,0.00104226898929,0.12776494,80,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,37.1788438991,0.482639410792,0.171272493573,0.964576635788,0.458425641726,0.230694248979,XLM-0008,PHASE-0009
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,46,2020-05-02T20:10:00Z,2020-05-02T21:30:00Z,False,-0.00171734900137,-0.21049504,80,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,33.2099598979,0.386226787431,0.154793028322,1.04222164239,0.233755138567,0.214214783728,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XMR/USDT,47,2020-05-02T20:40:00Z,2020-05-02T21:35:00Z,False,-0.0060209557884,-0.73782852,55,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,31.8847413254,0.282748206871,-0.133433488118,0.754949637144,-0.0197199552928,-0.0740117327121,XMR-0004,PHASE-0004
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,BTC/USDT,48,2020-05-02T20:45:00Z,2020-05-02T21:35:00Z,False,-0.00430888382894,-0.52787704,50,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,0,0,BTC-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,DASH/USDT,49,2020-05-02T20:25:00Z,2020-05-02T21:40:00Z,False,0.00427191510917,0.52347726,75,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.9769565991,0.221234309623,-0.289203084833,0.876083452638,-0.072529943663,-0.229781329427,DASH-0005,PHASE-0005
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ADA/USDT,50,2020-05-02T20:50:00Z,2020-05-02T21:50:00Z,False,-0.0051320612329,-0.62911826,60,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,36.3716294239,0.439207048458,-0.092513368984,0.964891539439,0.315071781974,-0.033091613578,ADA-0009,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,BTC/USDT,51,2020-05-02T21:45:00Z,2020-05-02T22:15:00Z,False,-0.00360278729378,-0.44124168,30,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,0,0,BTC-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,52,2020-05-02T23:00:00Z,2020-05-02T23:35:00Z,False,-0.00279088144075,-0.34145765,35,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,33.2099598979,0.386226787431,0.154793028322,1.04222164239,0.233755138567,0.214214783728,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,53,2020-05-03T00:05:00Z,2020-05-03T00:10:00Z,False,-0.00321013133178,-0.39257312,5,,exit_signal,True,True,True,BULL,bull_trend,29.2643410813,0.379193754505,-0.0385210968,0.709697045785,BTC-0008,BULL,bull_trend,34.9327477917,0.374484323432,0.135109318616,1.03831053146,0.19344787694,0.173630415416,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,BTC/USDT,54,2020-05-02T23:05:00Z,2020-05-03T00:15:00Z,False,-0.00233109081063,-0.28513479,70,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,0,0,BTC-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,DASH/USDT,55,2020-05-03T00:05:00Z,2020-05-03T00:55:00Z,False,-0.00259596604713,-0.3174684,50,,exit_signal,True,True,True,BULL,bull_trend,29.2643410813,0.379193754505,-0.0385210968,0.709697045785,BTC-0008,BULL,bull_trend,28.0764986329,0.209135572965,-0.271502318663,0.874585325549,-0.0872680750442,-0.232981221863,DASH-0005,PHASE-0005
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ADA/USDT,56,2020-05-02T23:10:00Z,2020-05-03T01:00:00Z,False,0.00995763859079,1.21832302,110,,roi,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,36.3716294239,0.439207048458,-0.092513368984,0.964891539439,0.315071781974,-0.033091613578,ADA-0009,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XLM/USDT,57,2020-05-03T00:20:00Z,2020-05-03T01:10:00Z,False,-0.00370781037623,-0.45314267,50,,exit_signal,True,True,True,BULL,bull_trend,29.2643410813,0.379193754505,-0.0385210968,0.709697045785,BTC-0008,BULL,bull_trend,38.6239404009,0.499053995052,0.190228526399,0.96561981771,0.511109118507,0.228749623199,XLM-0008,PHASE-0009
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,58,2020-05-03T00:20:00Z,2020-05-03T01:20:00Z,False,0.011408620299,1.39432963,60,,roi,True,True,True,BULL,bull_trend,29.2643410813,0.379193754505,-0.0385210968,0.709697045785,BTC-0008,BULL,bull_trend,34.9327477917,0.374484323432,0.135109318616,1.03831053146,0.19344787694,0.173630415416,ETH-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,DASH/USDT,59,2020-05-03T01:00:00Z,2020-05-03T01:25:00Z,False,-0.00152066037514,-0.1859853,25,,exit_signal,True,True,True,BULL,bull_trend,29.2643410813,0.379193754505,-0.0385210968,0.709697045785,BTC-0008,BULL,bull_trend,28.0764986329,0.209135572965,-0.271502318663,0.874585325549,-0.0872680750442,-0.232981221863,DASH-0005,PHASE-0005
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,BTC/USDT,60,2020-05-03T00:30:00Z,2020-05-03T01:30:00Z,False,0.0168827030388,2.06253375,60,,roi,True,True,True,BULL,bull_trend,29.2643410813,0.379193754505,-0.0385210968,0.709697045785,BTC-0008,BULL,bull_trend,29.2643410813,0.379193754505,-0.0385210968,0.709697045785,0,0,BTC-0008,PHASE-0008
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,XMR/USDT,61,2020-05-02T23:10:00Z,2020-05-03T01:35:00Z,False,0.00140656366428,0.172066,145,,exit_signal,True,True,True,BULL,bull_trend,26.5710005578,0.379850219314,-0.0594217554059,0.71079873071,BTC-0008,BULL,bull_trend,31.8847413254,0.282748206871,-0.133433488118,0.754949637144,-0.0197199552928,-0.0740117327121,XMR-0004,PHASE-0004
ASDTSRockwellTrading-trend,ASDTSRockwellTrading,model3,ETH/USDT,62,2020-05-03T01:25:00Z,2020-05-03T01:35:00Z,False,-0.00891584546358,-1.09145704,10,,exit_signal,True,True,True,BULL,bull_trend,29.2643410813,0.379193754505,-0.0385210968,0.709697045785,BTC-0008,BULL,bull_trend,34.9327477917,0.374484323432,0.135109318616,1.03831053146,0.19344787694,0.173630415416,ETH-0008,PHASE-0008
