candidate_id,btc_regime,coin_regime,trades,long_trades,short_trades,profit_abs,mean_profit_ratio,wins,gross_profit,gross_loss,mean_duration_minutes,active_dates,profit_factor,win_rate
ASDTSRockwellTrading-trend,BEAR,BEAR,1,1,0,0.16365248,0.0300178082787,1,0.16365248,0,30,1,,1
ASDTSRockwellTrading-trend,BEAR,BULL,1,1,0,0.16577016,0.0299985101593,1,0.16577016,0,50,1,,1
ASDTSRockwellTrading-trend,BULL,BEAR,1032,1032,0,-63.68133888,-0.00143916991238,307,89.45945124,153.14079012,40.7073643411,53,0.584164749117,0.297480620155
ASDTSRockwellTrading-trend,BULL,BULL,7875,7875,0,-533.14022606,-0.00196839238119,2083,607.05115036,1140.19137642,43.0641269841,172,0.53241163099,0.264507936508
ASDTSRockwellTrading-trend,BULL,SIDEWAYS,2553,2553,0,-175.6032739,-0.00198317396017,604,129.05033596,304.65360986,44.0383862123,113,0.423596936926,0.236584410497
ASDTSRockwellTrading-trend,BULL,TRANSITION,2391,2391,0,-193.54839012,-0.00203125736344,618,180.77141086,374.31980098,44.2555416144,122,0.482933070564,0.258469259724
ASDTSRockwellTrading-trend,TRANSITION,BULL,1,1,0,-0.0429683,-0.00780086206277,0,0,0.0429683,5,1,0,0
ASDTSRockwellTrading-trend,TRANSITION,TRANSITION,1,1,0,0.00369998,0.000693743415135,1,0.00369998,0,55,1,,1
AdaptiveRegime-trend,BEAR,BEAR,55,1,54,-420.47065481,-0.0402254820038,20,327.26369426,747.73434907,21076.3636364,31,0.437673746922,0.363636363636
AdaptiveRegime-trend,BEAR,SIDEWAYS,7,0,7,-18.5664323,-0.0127841014546,3,35.62756507,54.19399737,28800,7,0.657407956582,0.428571428571
AdaptiveRegime-trend,BEAR,TRANSITION,12,0,12,-178.87445997,-0.0913922621568,3,57.65324492,236.52770489,16920,12,0.243748380118,0.25
AdaptiveRegime-trend,BULL,BULL,48,48,0,395.35099482,0.0776446141219,17,944.06938636,548.71839154,44130,42,1.72049889509,0.354166666667
AdaptiveRegime-trend,BULL,SIDEWAYS,23,23,0,109.80787976,0.0665017834316,8,403.90350214,294.09562238,43262.6086957,21,1.37337475094,0.347826086957
AdaptiveRegime-trend,BULL,TRANSITION,29,29,0,466.90607201,0.139441461176,14,795.85346542,328.94739341,36893.7931034,25,2.41939435108,0.48275862069
AdaptiveRegime-trend,TRANSITION,SIDEWAYS,1,1,0,-8.5171038,-0.0639925344618,0,0,8.5171038,43200,1,0,0
AlmgrenChrissStrategy-trend,BEAR,BEAR,3051,1,3050,-572.88742771,-0.000688555791659,2174,3713.26116738,4286.14859509,1359.23795477,526,0.866339811838,0.712553261226
AlmgrenChrissStrategy-trend,BEAR,BULL,458,0,458,62.3371191,0.00155735811464,353,654.10020782,591.76308872,579.825327511,170,1.10534134401,0.770742358079
AlmgrenChrissStrategy-trend,BEAR,SIDEWAYS,413,2,411,-32.03792444,0.000607473908786,286,440.00837278,472.04629722,1373.062954,196,0.932129698657,0.692493946731
AlmgrenChrissStrategy-trend,BEAR,TRANSITION,669,1,668,-121.83447673,-0.00042359697699,461,747.97687653,869.81135326,1413.74439462,262,0.859929999449,0.68908819133
AlmgrenChrissStrategy-trend,BULL,BEAR,307,307,0,17.94707738,0.00192712669059,235,446.08055268,428.1334753,1099.2019544,94,1.04191935089,0.765472312704
AlmgrenChrissStrategy-trend,BULL,BULL,2627,2627,0,332.6432587,0.00168853654413,2010,4023.00701173,3690.36375303,1357.29158736,488,1.09013833892,0.765131328512
AlmgrenChrissStrategy-trend,BULL,SIDEWAYS,837,837,0,108.70887354,0.00126448177577,579,785.86802707,677.15915353,2025.01792115,309,1.16053666701,0.691756272401
AlmgrenChrissStrategy-trend,BULL,TRANSITION,799,799,0,10.39128419,0.000720172460941,566,882.31261415,871.92132996,1566.55193992,302,1.0119176855,0.708385481852
AlmgrenChrissStrategy-trend,TRANSITION,BEAR,1,0,1,-0.83910568,-0.0079570702068,0,0,0.83910568,2940,1,0,0
AlmgrenChrissStrategy-trend,TRANSITION,SIDEWAYS,1,0,1,-4.90060817,-0.033377435132,0,0,4.90060817,2940,1,0,0
BBMod-trend,BEAR,TRANSITION,1,1,0,2.48839776,0.0190166628222,1,2.48839776,0,15,1,,1
BBMod-trend,BULL,BEAR,194,194,0,50.97209929,0.00244106841056,135,265.91599351,214.94389422,39.6391752577,50,1.23714141532,0.69587628866
BBMod-trend,BULL,BULL,1350,1350,0,548.95008731,0.00250576521941,912,2250.95974181,1702.0096545,37.2037037037,242,1.32253053669,0.675555555556
BBMod-trend,BULL,SIDEWAYS,285,285,0,296.85012756,0.00631364556516,184,663.52800157,366.67787401,42.0877192982,112,1.80956651219,0.645614035088
BBMod-trend,BULL,TRANSITION,259,259,0,61.83628951,0.00158188926986,173,416.25704979,354.42076028,38.3783783784,109,1.17447140924,0.667953667954
