strategy_id,btc_regime,trades,episodes,mean_profit_ratio,mean_benchmark_return,benchmark_matched_episodes,excess_return,tier,dollar_gain_usd,benchmark_dollar_gain_usd,max_drawdown,episode_excess_lcb,excess_dollar_gain_usd,lcb_grade,profit_factor,worst_trade,liquidation_rate,forced_exit_rate,total_regime_days,sortino,annualized_return,drawdown_since_peak,sortino_pts,drawdown_pts,annualized_return_pts,liquidation_pts,profit_factor_pts,worst_trade_pts,freqforge_score
BB_RTR-transition,SIDEWAYS,19,5,-0.00881150251007,-0.123398573394,9,0.114587070884,VALIDATION,-79.3035225906,-1110.58716055,0.0634135095674,-0.0449915349054,1031.28363795,D,0.755222820628,-0.090080769433,0,0,214,-0.606622885861,-0.135260681054,0.088741903258,0,91.1258096742,0,100,15.1044564126,90.9919230567,48.3910903655
BB_RTR-transition,TRANSITION,5,3,0.00147984792589,0.0534609614296,4,-0.0519811135037,EXPLORATORY,5.91939170356,213.843845719,0.0159341615018,-0.453127682872,-207.924454015,F,1.09287265764,-0.0637366460071,0,0,24,-100,0.0900240821583,0.0637366460071,100,93.6263353993,22.5060205396,100,24.6436328819,93.6263353993,78.6094837589
BigTrader-sideways,BULL,6,2,0.034105831074,0.0331940864059,4,0.000911744668028,EXPLORATORY,136.423324296,132.776345624,0,-0.588896391199,3.64697867211,F,inf,0.0217972770567,0,0,23,-100,2.16497884209,0,100,100,95.8248942104,100,100,100,99.3737341316
BigTrader-sideways,SIDEWAYS,10,3,0.0389475370546,-0.162667319242,7,0.201614856296,EXPLORATORY,272.632759382,-1138.67123469,0,0.153955402941,1411.30399407,A,inf,0.0221286771555,0,0,119,-100,0.836226530879,0,100,100,81.8113265439,100,100,100,97.2716989816
BigTrader-sideways,TRANSITION,4,1,0.0237952255324,-0.133472827,4,0.157268052532,EXPLORATORY,95.1809021294,-533.891307999,0,0.104803083866,629.072210128,A,inf,0.0164835164835,0,0,32,-100,1.08565716491,0,100,100,90.4282858246,100,100,100,98.5642428737
BigTrader-transition,BULL,4,1,0.0935134629709,-0.187557875242,1,0.281071338213,EXPLORATORY,93.5134629709,-187.557875242,0,,281.071338213,,inf,0.0219062374751,0,0,5,-100,6.82648279688,0,100,100,100,100,100,100,100
BigTrader-transition,SIDEWAYS,5,2,0.0326610288314,-0.260573038346,5,0.293234067177,EXPLORATORY,163.305144157,-1302.86519173,0,0.175353838662,1466.17033589,A,inf,0.0249163104389,0,0,117,-100,0.509456218951,0,100,100,65.4728109476,100,100,100,94.8209216421
BigTrader-transition,TRANSITION,2,1,0.0181369012565,-0.159449053753,2,0.17758595501,EXPLORATORY,36.273802513,-318.898107507,0,0.0365461370391,355.17191002,A,inf,0.0115736618893,0,0,14,-100,0.945709851232,0,100,100,87.2854925616,100,100,100,98.0928238842
Cenderawasih_3_kucoin-sideways,BULL,4,1,0.018951236167,-0.198951775558,4,0.217903011725,EXPLORATORY,75.8049446681,-795.807102232,0.0207002047829,0.144990681822,871.6120469,A,4.66203839349,-0.0207002047829,0,0,20,-100,1.38344024019,0.0207002047829,100,97.9299795217,91.917201201,100,79.9826439756,97.9299795217,96.0613374103
Cenderawasih_3_kucoin-sideways,SIDEWAYS,10,2,0.00775177612936,-0.15017810799,6,0.157929884119,EXPLORATORY,46.5106567762,-901.068647939,0.00455242800609,0.0795460756488,947.579304715,A,2.40907479586,-0.00782981121903,0,0,129,17.2475450497,0.131599920336,0.00699955403117,100,99.3000445969,32.8999800839,100,71.5340304845,99.2170188781,86.8351130981
Cenderawasih_3_kucoin-sideways,TRANSITION,7,2,0.0168928406064,-0.118916297322,6,0.135809137928,EXPLORATORY,101.357043639,-713.49778393,0.00323061063157,0.0879288653906,814.854827568,A,6.22899307064,-0.0119910563968,0,0,48,32.4888509275,0.770735852668,0.0096918318947,100,99.0308168105,78.5367926334,100,85.8587240149,98.8008943603,95.0041849352
CryptoFrog_nateema-transition,BEAR,49,8,0.0117133911715,-0.06273619289,12,0.0744495840616,VALIDATION,140.560694059,-752.83431468,0.0865884529606,-0.0464425329339,893.395008739,D,1.31942857693,-0.08682218142,0,0,329,0.564615540913,0.155941195536,0.08682218142,18.8205180304,91.317781858,38.985298884,100,35.9714288463,91.317781858,61.1112908751
CryptoFrog_nateema-transition,BULL,38,7,0.00784168482587,0.0597616902934,15,-0.0519200054675,VALIDATION,117.625272388,896.4253544,0.00947805626097,-0.159675254744,-778.800082012,F,1.23323455896,-0.0868277612291,0,0,323,0.509236143357,0.132920199448,0.0651065927604,16.9745381119,93.489340724,33.2300498619,100,31.6617279478,91.3172238771,59.8983723707
CryptoFrog_nateema-transition,SIDEWAYS,125,7,-0.00591012458489,-0.132495773007,15,0.126585648422,VALIDATION,-88.6518687734,-1987.43659511,0.0432633725045,0.0590509502995,1898.78472633,A,0.947160653285,-0.0868281718282,0,0,354,-0.207856505107,-0.0914065878595,0.0868092362999,0,91.31907637,0,100,18.9432130657,91.3171828172,48.8558086808
CryptoFrog_nateema-transition,TRANSITION,47,13,-0.000905915147035,-0.0410034712774,20,0.0400975561304,VALIDATION,-18.1183029407,-820.069425549,0.0173359916031,-0.0213698168571,801.951122608,D,0.962931360915,-0.0868281567076,0,0,140,-0.100297334482,-0.0472370040954,0.0868256801061,0,91.3174319894,0,100,19.2586272183,91.3171843292,48.8869391521
CustomStoplossWithPSAR-downtrend,BEAR,15,5,0.167014001482,-0.124958713911,11,0.291972715392,VALIDATION,1837.1540163,-1374.54585302,0.201542740583,-0.0391017567568,3211.69986932,D,2.1098688201,-0.201598401598,0,0.333333333333,351,9.17864129873,1.91043081467,0.201598401598,100,49.6003996005,94.5521540733,100,70.4120080754,79.8401598402,81.6081398027
CustomStoplossWithPSAR-downtrend,TRANSITION,4,3,0.080462267528,-0.0476518532144,4,0.128114120742,EXPLORATORY,321.849070112,-190.607412858,0.20147351219,-0.510271241858,512.45648297,F,1.53249194996,-0.201563844743,0,0,40,6096.19508258,2.93687276477,0.20147351219,100,49.6316219525,99.6843638239,100,46.6245974978,79.8436155257,80.0073813641
E0V1E_protections-sideways,BULL,4,1,0.0270602930231,-0.198951775558,4,0.226012068581,EXPLORATORY,108.241172092,-795.807102232,0.00698715670435,0.156182237404,904.048274324,A,16.4914476192,-0.00698715670435,0,0,20,-100,1.97540139069,0.00698715670435,100,99.3012843296,94.8770069534,100,100,99.3012843296,98.9870005584
E0V1E_protections-sideways,SIDEWAYS,8,2,0.0757954561255,-0.170780686033,4,0.246576142159,EXPLORATORY,303.181824502,-683.122744133,0,0.173967805356,986.304568635,A,inf,0.0137860332167,0,0,45,-100,2.45914146541,0,100,100,97.295707327,100,100,100,99.5943560991
E0V1E_protections-sideways,TRANSITION,9,2,0.0382096926675,-0.109479129579,8,0.147688822247,EXPLORATORY,305.67754134,-875.833036635,0.0069746134188,0.119932762353,1181.51057797,A,44.827166179,-0.0069746134188,0,0,64,-100,1.74331722795,0.0069746134188,100,99.3025386581,93.7165861398,100,100,99.3025386581,98.8133764513
FSampleStrategy-sideways,BEAR,23,6,-0.0114313050679,-0.114875130998,12,0.10344382593,VALIDATION,-137.175660815,-1378.50157198,0.0530944896655,-0.132616738382,1241.32591116,F,0.879358536129,-0.0552868121065,0,0,350,-17.1812140837,-0.143054617707,0.0530944896655,0,94.6905510334,0,100,17.5871707226,94.4713187893,49.8784867096
FSampleStrategy-sideways,BULL,19,8,-0.0810311055071,0.063171926546,13,-0.144203032053,VALIDATION,-1053.40437159,821.235045097,0.0601975419258,-0.278760539968,-1874.63941669,F,0,-0.0890404905447,0,0,262,-31.2330141759,-1.46752899096,0.0601975419258,0,93.9802458074,0,100,0,91.0959509455,47.6046565464
FSampleStrategy-sideways,SIDEWAYS,95,16,0.0664297055443,0.027849524526,47,0.0385801810182,VALIDATION,3122.19616058,1308.92765272,0.0593278462052,-0.0285104807447,1813.26850786,D,1.74174743231,-0.163752633323,0,0.0421052631579,992,15.0887436203,1.14879193408,0.0593278462052,100,94.0672153795,90.7439596704,100,57.0873716153,83.6247366677,91.1996086237
FSampleStrategy-sideways,TRANSITION,64,20,0.0706924952432,-0.0475969822731,39,0.118289477516,VALIDATION,2757.00731448,-1856.28230865,0.0534020108674,0.036718080712,4613.28962313,A,2.00607258113,-0.0631078094024,0,0.046875,375,48.6841692784,2.68348711943,0.0534020108674,100,94.6597989133,98.4174355972,100,70.0227721792,93.6892190598,94.7987641918
FSampleStrategy-trend,BEAR,28,8,-0.0561173844911,-0.149103079085,16,0.0929856945937,VALIDATION,-897.878151857,-2385.64926536,0.0454002929273,0.00575658753954,1487.7711135,B,0.210007005529,-0.0528387636488,0,0,539,-13.4665322972,-0.608025093558,0.0522889251807,0,94.7711074819,0,100,4.20014011058,94.7161236351,48.5844032451
FSampleStrategy-trend,BULL,47,10,-0.00194789099046,0.308830615509,29,-0.310778506499,VALIDATION,-56.4888387233,8956.08784975,0.117106471421,-0.572263734377,-9012.57668847,F,0.975798218118,-0.117106471421,0,0,638,-0.609580334843,-0.0323172823417,0.117106471421,0,83.1574114316,0,100,19.5159643624,88.2893528579,46.5698845799
FSampleStrategy-trend,SIDEWAYS,4,2,0.0091752827278,-0.00231304549511,3,0.0114883282229,EXPLORATORY,27.5258481834,-6.93913648533,0.0529701971455,-0.157895923272,34.4649846687,F,1.2663765207,-0.0529701971455,0,0,90,15.04081348,0.111632606522,0.0529701971455,100,94.7029802854,27.9081516304,100,33.318826035,94.7029802854,80.664148448
FSampleStrategy-trend,TRANSITION,16,7,0.0694894585571,0.0700898115548,12,-0.000600352997702,VALIDATION,833.873502685,841.077738657,0.0522786339818,-0.0802020175428,-7.20423597242,F,2.17885607419,-0.0673873788452,0,0.0625,101,72.3873971481,3.01350325228,0.0522786339818,100,94.7721366018,100,100,70.6707102782,93.2612621155,95.0862313898
FastSupertrend_optim3_rsi_80-trend,BEAR,761,14,0.0377822162153,-0.0275727451791,68,0.0653549613944,VALIDATION,2569.19070264,-1874.94667218,0.050975618655,0.010025661588,4444.13737482,B,1.18692009226,-0.102547322101,0,0,1603,1.77530786544,0.5849997545,0.102487247676,59.1769288479,89.0051009296,69.249987725,100,29.3460046128,89.7452677899,74.3421328434
FastSupertrend_optim3_rsi_80-trend,BULL,553,13,0.0657322312895,0.183566192018,52,-0.117833960728,VALIDATION,3418.07602705,9545.44198492,0.0233462941558,-0.191942050936,-6127.36595787,F,1.38024822922,-0.10475638677,0,0,960,3.12060075454,1.29958098945,0.10475638677,100,88.097445292,91.4979049473,100,39.012411461,89.524361323,88.6027243435
FastSupertrend_optim3_rsi_80-trend,SIDEWAYS,207,17,0.031796898586,0.00411120648667,44,0.0276856920994,VALIDATION,1399.06353779,180.893085414,0.0315682885099,-0.013674301647,1218.17045237,C,1.43474705684,-0.102253282285,0,0,702,2.84728633825,0.727433320928,0.102205755022,94.9095446083,89.1176979912,76.3716660464,100,41.7373528422,89.7746717715,85.6137630182
FastSupertrend_optim3_rsi_80-trend,TRANSITION,310,28,0.0302866136424,-0.00532334140493,71,0.0356099550473,VALIDATION,2150.34956861,-377.95723975,0.0645855829131,0.000557339098081,2528.30680836,B,1.4464699523,-0.102248014813,0,0,463,4.15506398891,1.69519998389,0.102125682626,100,89.1497269495,93.4759999195,100,42.3234976151,89.7751985187,89.5187013387
FastSupertrend_optim3_rsi_80-uptrend,BEAR,231,13,0.0269440500853,-0.0672027672023,26,0.0941468172876,VALIDATION,700.545302218,-1747.27194726,0.101639488364,-0.0146187766465,2447.81724948,C,1.15652201938,-0.1023071167,0,0,730,1.49401548371,0.350272651109,0.1023071167,49.8005161237,89.07715332,57.5136325554,100,27.8261009692,89.76928833,70.1060011742
FastSupertrend_optim3_rsi_80-uptrend,BULL,755,15,0.0956730965962,0.185414313927,52,-0.0897412173306,VALIDATION,4975.001023,9641.5443242,0.0276569730157,-0.160680755856,-4666.54330119,F,1.41902570635,-0.104756386781,0,0,948,3.79906474324,1.91548035168,0.104756386781,100,88.0974452876,94.5774017584,100,40.9512853174,89.5243613219,89.2585362496
FastSupertrend_optim3_rsi_80-uptrend,SIDEWAYS,101,10,0.0705897970796,0.0823431860889,20,-0.0117533890093,VALIDATION,1411.79594159,1646.86372178,0.0654463254256,-0.0715150856156,-235.067780185,F,2.49914231797,-0.0857826396454,0,0,351,7.06127375109,1.46810689083,0.0841796407597,100,91.582035924,92.3405344541,100,71.8717836924,91.4217360355,93.0759411219
FastSupertrend_optim3_rsi_80-uptrend,TRANSITION,183,19,0.0443659129816,0.0442883021391,32,7.76108424931e-05,VALIDATION,1419.70921541,1417.22566845,0.0645855829235,-0.0692489348163,2.48354695978,F,1.51153616948,-0.102617820689,0,0,211,5.61559620643,2.45589508827,0.102044355838,100,89.1822576648,97.2794754413,100,45.5768084738,89.7382179311,90.4189883729
GodCard-downtrend,BEAR,22,7,0.00513649930206,-0.0809221951712,16,0.0860586944733,VALIDATION,82.1839888329,-1294.75512274,2.47542403054e-06,0.0282418277659,1376.93911157,A,3689.88489494,-2.22494654566e-05,0,0,522,932.514855313,0.0574658159464,1.11394081374e-05,100,99.9988860592,14.3664539866,100,100,99.9977750535,87.1544671181
GodCard-downtrend,BULL,1,1,0.00703369029161,-0.074824629774,1,0.0818583200656,EXPLORATORY,7.03369029161,-74.824629774,0,,81.8583200656,,inf,0.00703369029161,0,0,34,-100,0.0755087340129,0,100,100,18.8771835032,100,100,100,87.8315775255
GodCard-downtrend,SIDEWAYS,2,1,0.00714738071238,-0.0904130656147,2,0.0975604463271,EXPLORATORY,14.2947614247,-180.826131229,0,-0.0525034223119,195.120892654,F,inf,0.00347438913645,0,0,36,-100,0.144932997779,0,100,100,36.2332494447,100,100,100,90.4349874167
GodCard-downtrend,TRANSITION,6,4,-0.0136848256674,-0.115775011432,4,0.102090185764,EXPLORATORY,-54.7393026697,-463.100045727,0.0222051759813,0.0461558439728,408.360743057,A,0.383710100792,-0.0888207039253,0,0,23,-100,-0.868688933672,0.0888207039253,100,91.1179296075,0,100,7.67420201584,91.1179296075,72.6586955642
GodCard-sideways,BEAR,2,2,0.0006822930503,-0.141650385013,2,0.142332678064,EXPLORATORY,1.3645861006,-283.300770026,1.09397819701e-05,-0.0293031258305,284.665356127,D,125.736133163,-1.09397819701e-05,0,0,79,-100,0.00630473324961,1.09397819701e-05,100,99.9989060218,1.5761833124,100,100,99.9989060218,85.2360446045
GodCard-sideways,BULL,6,3,-0.0437668579156,-0.139402864701,6,0.0956360067849,EXPLORATORY,-262.601147494,-836.417188203,0.0665133820363,0.0628233920018,573.81604071,A,0.0129762633689,-0.0887977077525,0,0,64,-2192.61215328,-1.4976471693,0.0887977077525,100,91.1202292247,0,100,0.259525267377,91.1202292248,71.9180327554
GodCard-sideways,SIDEWAYS,14,5,0.00929228091449,-0.00107173310644,11,0.0103640140209,VALIDATION,102.215090059,-11.7890641709,0,-0.0539537990836,114.00415423,F,inf,0.000226784176255,0,0,267,-100,0.13973223922,0,100,100,34.933059805,100,100,100,90.2399589707
GodCard-sideways,TRANSITION,17,7,0.0162273451944,-0.0759425987629,17,0.0921699439573,VALIDATION,275.864868304,-1291.02417897,0,0.0603369089747,1566.88904727,A,inf,0.000717121976352,0,0,156,-100,0.64545305725,0,100,100,72.2726528625,100,100,100,95.8408979294
Hacklemost-sideways,BEAR,1,1,0.0386619292195,0.0751225684011,1,-0.0364606391816,EXPLORATORY,38.6619292195,75.1225684011,0,,-36.4606391816,,inf,0.0386619292195,0,0,16,-100,0.88197526032,0,100,100,84.098763016,100,100,100,97.6148144524
Hacklemost-sideways,BULL,7,1,0.0517575980136,-0.198951775558,4,0.250709373572,EXPLORATORY,207.030392054,-795.807102232,0,0.208597126588,1002.83749429,A,inf,0.00249947421878,0,0,20,-100,3.77830465499,0,100,100,100,100,100,100,100
Hacklemost-sideways,SIDEWAYS,6,1,0.0368177230264,-0.120071942815,3,0.156889665842,EXPLORATORY,110.453169079,-360.215828446,0,-0.0307969511595,470.668997525,D,inf,0.00490634649104,0,0,93,-100,0.433498996924,0,100,100,61.6749498462,100,100,100,94.2512424769
Hacklemost-sideways,TRANSITION,1,1,0.00236008532952,-0.109965635739,1,0.112325721068,EXPLORATORY,2.36008532952,-109.965635739,0,,112.325721068,,inf,0.00236008532952,0,0,8,-100,0.107678893159,0,100,100,26.9197232898,100,100,100,89.0379584935
Hammer-transition,BEAR,2,2,0.00191392010307,-0.486454288858,2,0.488368208961,EXPLORATORY,3.82784020614,-972.908577717,1.23235300314e-05,-0.572471741417,976.736417923,F,311.612316145,-1.23235300314e-05,0,0,79,-100,0.0176855908258,1.23235300314e-05,100,99.998767647,4.42139770646,100,100,99.998767647,85.6627783324
Hammer-transition,BULL,6,3,0.073215357713,0.15939000992,4,-0.0861746522075,EXPLORATORY,292.861430852,637.560039682,0,-0.649111701127,-344.69860883,F,inf,0.00489765021217,0,0,55,-100,1.9435349502,0,100,100,94.717674751,100,100,100,99.2076512126
Hammer-transition,SIDEWAYS,8,4,0.00349905478163,-0.153339330557,6,0.156838385339,EXPLORATORY,20.9943286898,-920.035983341,0.253351644979,-0.0756533997887,941.030312031,F,1.08279738116,-0.253351644979,0,0,149,0.0649028145966,0.0514290602132,0.253351644979,2.16342715322,36.6620887553,12.8572650533,100,24.1398690581,74.6648355021,36.5154391911
Hammer-transition,TRANSITION,3,2,0.00965779493863,-0.0470716736113,3,0.05672946855,EXPLORATORY,28.9733848159,-141.215020834,1.04985326661e-05,-0.0833200544276,170.18840565,F,920.918549178,-3.14955979981e-05,0,0,23,-100,0.459795019905,3.14955979982e-05,100,99.9968504402,62.9897509952,100,100,99.9968504402,94.4473603034
MFI2-downtrend,BEAR,16,5,0.0312312677108,-0.0961203510069,16,0.127351618718,VALIDATION,499.700283373,-1537.92561611,5.77699011873e-08,0.0625068782344,2037.62589948,A,786349.904038,-6.35468913109e-07,0,0,537,-100,0.339647306203,6.3546891306e-07,100,99.9999364531,56.9823653102,100,100,99.9999364531,93.5473325551
MFI2-downtrend,BULL,6,2,0.0159296977992,1.00578462749,4,-0.989854929688,EXPLORATORY,63.7187911967,4023.13850995,0,-2.38374728811,-3959.41971875,F,inf,9.47328533535e-06,0,0,157,-100,0.148136043228,0,100,100,37.034010807,100,100,100,90.5551016211
MFI2-downtrend,SIDEWAYS,6,3,0.0249497789088,-0.0961680442641,6,0.121117823173,EXPLORATORY,149.698673453,-577.008265585,3.43688779644e-05,0.0542937818003,726.706939038,A,2178.8231109,-6.36396811613e-05,0,0,86,3041.51453147,0.63534902105,3.43688779644e-05,100,99.9965631122,71.7674510525,100,100,99.9936360319,95.7636220391
MFI2-downtrend,TRANSITION,5,3,0.0139441611941,-0.145492158291,5,0.159436319485,EXPLORATORY,69.7208059707,-727.460791457,2.15236213827e-05,0.0879918705611,797.181597427,A,1080.75643335,-6.45708641482e-05,0,0,37,-100,0.687786329171,6.45708641482e-05,100,99.9935429136,74.3893164585,100,100,99.9935429136,96.1561374885
NFI46Z-downtrend,BEAR,40,8,-0.000164988102352,-0.105606418272,20,0.105441430169,VALIDATION,-3.29976204705,-2112.12836543,0.0091310016679,0.0691309854865,2108.82860339,A,0.98595266436,-0.0592121086179,0,0,654,-0.0176228502177,-0.00184161031678,0.050131237925,0,94.9868762075,0,100,19.7190532872,94.0787891382,50.1265032944
NFI46Z-downtrend,BULL,1,1,0.0134116564634,-0.074824629774,1,0.0882362862374,EXPLORATORY,13.4116564634,-74.824629774,0,,88.2362862374,,inf,0.0134116564634,0,0,34,-100,0.143978076739,0,100,100,35.9945191849,100,100,100,90.3991778777
NFI46Z-downtrend,SIDEWAYS,4,1,-0.0243119323176,0.0089786712585,2,-0.0332906035761,EXPLORATORY,-48.6238646351,17.957342517,0.0170297918077,-0.451863197045,-66.5812071521,F,0.245949409307,-0.0340595836153,0,0,44,-27.2381316528,-0.403357058905,0.0340595836153,0,96.5940416385,0,100,4.91898818614,96.5940416385,49.2998133921
NFI46Z-downtrend,TRANSITION,12,6,-0.00801478068287,-0.0959895096572,6,0.0879747289743,VALIDATION,-48.0886840972,-575.937057943,0.0389551559804,0.0296068684352,527.848373846,A,0.552826377489,-0.0779103119608,0,0,41,-1.26703011092,-0.428106577939,0.0779103119608,0,92.2089688039,0,100,11.0565275498,92.2089688039,48.3787918363
NostalgiaForInfinityX-transition,BULL,2,1,0.134915204398,-0.187557875242,1,0.32247307964,EXPLORATORY,134.915204398,-187.557875242,0,,322.47307964,,inf,0.00322338719959,0,0,5,-100,9.84880992102,0,100,100,100,100,100,100,100
NostalgiaForInfinityX-transition,SIDEWAYS,6,2,0.023461841475,-0.306197242334,4,0.329659083809,EXPLORATORY,93.8473658998,-1224.78896933,0.0642793296929,0.152031399236,1318.63633523,A,2.45999291449,-0.0642793296929,0,0,107,-100,0.320133537882,0.0642793296929,100,93.5720670307,56.0066768941,100,71.7249734293,93.5720670307,88.3237223378
NostalgiaForInfinityX-transition,TRANSITION,3,2,0.0136595851929,0.392679703914,2,-0.379020118721,EXPLORATORY,27.3191703857,785.359407829,0,-1.60172610396,-758.040237443,F,inf,0.00100028726638,0,0,17,-100,0.586558658282,0,100,100,69.3279329141,100,100,100,95.3991899371
OversoldReversion-downtrend,BEAR,11,4,0.0785321063311,-0.208308914088,8,0.286841020419,EXPLORATORY,628.256850649,-1666.47131271,0.0293677041374,0.213157333564,2294.72816336,A,4.95880362126,-0.0858268635339,0,0,315,5.63031855496,0.727980160276,0.0488585521755,100,95.1141447824,76.3990080138,100,81.0955135797,91.4173136466,92.4896701203
OversoldReversion-downtrend,SIDEWAYS,3,2,0.103951392947,-0.121599364671,2,0.225550757617,EXPLORATORY,207.902785893,-243.198729341,0.000155998682039,-0.595424462323,451.101515234,F,1333.72142544,-0.000155998682039,0,0,34,-100,2.23189755444,0.000155998682039,100,99.9844001318,96.1594877722,100,100,99.9844001318,99.418463212
OversoldReversion-downtrend,TRANSITION,2,2,0.105826512269,-0.0930293080944,2,0.198855820364,EXPLORATORY,211.653024539,-186.058616189,0,-0.688588732464,397.711640728,F,inf,0.0740402454688,0,0,14,-100,5.51809671119,0,100,100,100,100,100,100,100
SARCross-sideways,BULL,4,2,0.0399970953569,-0.183506564591,4,0.223503659947,EXPLORATORY,159.988381428,-734.026258362,0,0.122449703746,894.01463979,A,inf,0.00684855310894,0,0,23,-100,2.53894605309,0,100,100,97.6947302654,100,100,100,99.6542095398
SARCross-sideways,SIDEWAYS,8,3,0.0441029423716,-0.0709316061987,7,0.11503454857,EXPLORATORY,308.720596601,-496.521243391,0,-0.0540990274431,805.241839992,F,inf,0.024188639349,0,0,159,-100,0.708698224902,0,100,100,75.4349112451,100,100,100,96.3152366868
