candidate_id,btc_regime,coin_regime,trades,long_trades,short_trades,profit_abs,mean_profit_ratio,wins,gross_profit,gross_loss,mean_duration_minutes,active_dates,profit_factor,win_rate
ASDTSRockwellTrading-transition,TRANSITION,SIDEWAYS,1,1,0,-0.09853744,-0.00536170065235,0,0,0.09853744,25,1,0,0
ASDTSRockwellTrading-transition,TRANSITION,TRANSITION,3578,3578,0,-231.11644914,-0.00203549234863,894,283.18305608,514.29950522,44.870039128,126,0.55061895492,0.249860257127
AdaptiveRegime-sideways,BEAR,SIDEWAYS,9,1,8,-53.71814263,-0.0384308067974,3,47.23735439,100.95549702,27840,9,0.467902747095,0.333333333333
AdaptiveRegime-sideways,BEAR,TRANSITION,1,0,1,-79.85993907,-0.353255733096,0,0,79.85993907,0,1,0,0
AdaptiveRegime-sideways,BULL,SIDEWAYS,30,28,2,-21.35771071,0.0160198283822,11,372.42271879,393.7804295,39936,24,0.945762386574,0.366666666667
AdaptiveRegime-sideways,BULL,TRANSITION,8,8,0,6.98199425,0.00484345492963,3,100.16599258,93.18399833,19620,8,1.07492696574,0.375
AdaptiveRegime-sideways,SIDEWAYS,SIDEWAYS,40,22,18,553.83207359,0.122112879281,14,1022.06822173,468.23614814,41832,28,2.182805035,0.35
AdaptiveRegime-sideways,SIDEWAYS,TRANSITION,5,3,2,-7.40620119,0.00903141985969,2,36.75948083,44.16568202,58176,5,0.832308687396,0.4
AdaptiveRegime-sideways,TRANSITION,SIDEWAYS,36,9,27,-24.91536406,0.00457424541152,12,404.31588414,429.2312482,26160,30,0.94195351768,0.333333333333
AdaptiveRegime-sideways,TRANSITION,TRANSITION,7,2,5,-37.22589176,-0.00814901854151,2,69.09084274,106.3167345,45051.4285714,7,0.649858585903,0.285714285714
AdaptiveRegime-transition,BEAR,BEAR,11,2,9,-86.4930147,-0.05717129763,3,29.08854745,115.58156215,16494.5454545,9,0.251671174095,0.272727272727
AdaptiveRegime-transition,BEAR,TRANSITION,16,2,14,-140.35309767,-0.0657676847952,4,53.36659345,193.71969112,19980,15,0.275483577025,0.25
AdaptiveRegime-transition,BULL,BULL,7,7,0,48.83751779,0.0875406898868,3,93.54487385,44.70735606,39085.7142857,7,2.09238215126,0.428571428571
AdaptiveRegime-transition,BULL,TRANSITION,33,31,2,366.63596691,0.116624789337,14,747.06526529,380.42929838,39272.7272727,32,1.96374272032,0.424242424242
AdaptiveRegime-transition,SIDEWAYS,BEAR,2,0,2,-2.23433968,-0.0109845047173,1,4.63751579,6.87185547,33840,2,0.674856421275,0.5
AdaptiveRegime-transition,SIDEWAYS,BULL,1,1,0,3.31270286,0.028964888441,1,3.31270286,0,37440,1,inf,1
AdaptiveRegime-transition,SIDEWAYS,TRANSITION,18,8,10,143.34907651,0.060784600546,7,249.75324761,106.4041711,31200,17,2.34721294314,0.388888888889
AdaptiveRegime-transition,TRANSITION,BEAR,3,0,3,-23.70160337,-0.0669495667962,0,0,23.70160337,11040,3,0,0
AdaptiveRegime-transition,TRANSITION,BULL,6,6,0,15.36322843,0.0152178171042,3,91.32715917,75.96393074,44880,6,1.20224372647,0.5
AdaptiveRegime-transition,TRANSITION,TRANSITION,33,9,24,-160.04597726,-0.0363822584389,10,154.7883755,314.83435276,33032.7272727,27,0.491650209525,0.30303030303
AlmgrenChrissStrategy-sideways,BEAR,SIDEWAYS,598,325,273,-151.46714798,-0.00434029643427,440,334.75920815,486.22635613,1447.90133779,198,0.688484291173,0.735785953177
AlmgrenChrissStrategy-sideways,BEAR,TRANSITION,1,1,0,-0.92173589,-0.0120126944618,0,0,0.92173589,1575,1,0,0
AlmgrenChrissStrategy-sideways,BULL,SIDEWAYS,1257,581,676,-133.94540055,-0.00319023882055,912,711.91790232,845.86330287,1617.45823389,339,0.841646516529,0.72553699284
AlmgrenChrissStrategy-sideways,BULL,TRANSITION,1,0,1,0.8476398,0.020080186683,1,0.8476398,0,30,1,inf,1
AlmgrenChrissStrategy-sideways,SIDEWAYS,SIDEWAYS,1256,617,639,-291.95959979,-0.00575334512446,883,592.27936288,884.23896267,2296.08678344,365,0.669818214175,0.703025477707
AlmgrenChrissStrategy-sideways,TRANSITION,SIDEWAYS,1100,588,512,-264.26124867,-0.00449654687077,776,607.76516209,872.02641076,1705.33636364,288,0.69695728775,0.705454545455
AlmgrenChrissStrategy-transition,BEAR,BEAR,1,0,1,0.95501706,0.0137854308261,1,0.95501706,0,525,1,inf,1
AlmgrenChrissStrategy-transition,BEAR,TRANSITION,899,466,433,-288.95143292,-0.00399365512911,608,632.24169346,921.19312638,1403.89321468,262,0.686329147879,0.676307007786
AlmgrenChrissStrategy-transition,BULL,BEAR,1,0,1,2.1671091,0.0200109882885,1,2.1671091,0,0,1,inf,1
AlmgrenChrissStrategy-transition,BULL,BULL,2,1,1,-12.95137931,-0.0863909358098,0,0,12.95137931,360,2,0,0
AlmgrenChrissStrategy-transition,BULL,SIDEWAYS,1,1,0,1.22000937,0.0200049336379,1,1.22000937,0,315,1,inf,1
AlmgrenChrissStrategy-transition,BULL,TRANSITION,1206,591,615,-71.8365776,-0.000752987270876,868,971.82571368,1043.66229128,1473.43283582,321,0.931168752383,0.719734660033
AlmgrenChrissStrategy-transition,SIDEWAYS,BEAR,1,1,0,1.17966048,0.0200367927381,1,1.17966048,0,645,1,inf,1
AlmgrenChrissStrategy-transition,SIDEWAYS,SIDEWAYS,1,0,1,-0.44881962,-0.00846226429349,0,0,0.44881962,2670,1,0,0
AlmgrenChrissStrategy-transition,SIDEWAYS,TRANSITION,934,463,471,-149.17743665,-0.00250047713526,645,584.07851623,733.25595288,1899.748394,286,0.796554755452,0.690578158458
AlmgrenChrissStrategy-transition,TRANSITION,BULL,2,1,1,4.16553207,0.0200198430252,2,4.16553207,0,67.5,2,inf,1
AlmgrenChrissStrategy-transition,TRANSITION,SIDEWAYS,1,0,1,-3.35844902,-0.0366434182323,0,0,3.35844902,3660,1,0,0
AlmgrenChrissStrategy-transition,TRANSITION,TRANSITION,1170,636,534,-140.1970322,-0.0023670805252,846,1011.01794877,1151.21498097,2105.92307692,328,0.878218200321,0.723076923077
BBMod-sideways,BEAR,SIDEWAYS,188,188,0,56.20303162,0.00218980656981,117,295.32600693,239.12297531,45.3191489362,84,1.23503819132,0.622340425532
BBMod-sideways,BULL,SIDEWAYS,285,285,0,237.82425367,0.0063136455647,184,510.29014633,272.46589266,42.0877192982,112,1.87285880573,0.645614035088
BBMod-sideways,SIDEWAYS,SIDEWAYS,307,307,0,-39.47019255,-0.000764215698588,188,394.29236946,433.76256201,47.2964169381,89,0.909005073266,0.612377850163
BBMod-sideways,TRANSITION,SIDEWAYS,356,356,0,35.72750003,0.000909971853766,222,434.12651794,398.39901791,48.7078651685,101,1.08967768098,0.623595505618
BBMod-transition,BEAR,BEAR,1,1,0,1.3492869,0.00978942317525,1,1.3492869,0,45,1,inf,1
BBMod-transition,BEAR,TRANSITION,299,299,0,78.97523027,0.00196239683737,183,378.00057849,299.02534822,46.9063545151,114,1.26410881465,0.612040133779
BBMod-transition,BULL,TRANSITION,259,259,0,53.09545256,0.00162608681905,173,337.54959389,284.45414133,38.1274131274,109,1.18665733714,0.667953667954
BBMod-transition,SIDEWAYS,TRANSITION,176,176,0,8.70994537,0.000559022630237,113,248.15392309,239.44397772,42.6988636364,67,1.03637571282,0.642045454545
BBMod-transition,TRANSITION,TRANSITION,310,310,0,28.37622219,0.000791912119896,187,311.73749277,283.36127058,48.6612903226,106,1.10014149828,0.603225806452
