candidate_id,btc_regime,coin_regime,trades,long_trades,short_trades,profit_abs,mean_profit_ratio,wins,gross_profit,gross_loss,mean_duration_minutes,active_dates,profit_factor,win_rate
Cenderawasih_3_kucoin-sideways,SIDEWAYS,TRANSITION,11,11,0,-0.33068687,-0.000243201827226,4,5.60082356,5.93151043,12.2727272727,5,0.944249129475,0.363636363636
CryptoFrog_nateema-transition,BEAR,BULL,2,2,0,8.12674619,0.0284759937019,2,8.12674619,0,35,1,inf,1
CryptoFrog_nateema-transition,BEAR,SIDEWAYS,1,1,0,-3.50326886,-0.0292300306206,0,0,3.50326886,775,1,0,0
CryptoFrog_nateema-transition,BEAR,TRANSITION,1,1,0,1.45112631,0.010009119813,1,1.45112631,0,35,1,inf,1
CryptoFrog_nateema-transition,SIDEWAYS,SIDEWAYS,2,2,0,1.81902621,0.00664700239068,2,1.81902621,0,142.5,2,inf,1
CryptoFrog_nateema-transition,SIDEWAYS,TRANSITION,1,1,0,0.56911008,0.0040592736199,1,0.56911008,0,55,1,inf,1
CryptoFrog_nateema-transition,TRANSITION,BEAR,206,206,0,-81.19927372,-0.0027741350567,158,262.08332625,343.28259997,216.165048544,47,0.763462308526,0.766990291262
CryptoFrog_nateema-transition,TRANSITION,BULL,322,322,0,78.18801816,0.00222787975414,262,520.99712154,442.80910338,182.546583851,69,1.17657274334,0.813664596273
CryptoFrog_nateema-transition,TRANSITION,SIDEWAYS,324,324,0,-70.53298668,-0.00130087180639,246,379.42003523,449.95302191,252.37654321,78,0.843243664904,0.759259259259
CryptoFrog_nateema-transition,TRANSITION,TRANSITION,301,301,0,-36.71003716,-0.000722274820007,233,360.83282458,397.54286174,232.259136213,79,0.907657662373,0.774086378738
CustomStoplossWithPSAR-downtrend,BEAR,BEAR,42,42,0,7929.50702073,1.29756865053,20,10228.551104,2299.04408325,536707.142857,20,4.44904522645,0.47619047619
CustomStoplossWithPSAR-downtrend,BEAR,SIDEWAYS,7,7,0,-392.71022323,-0.0439865702762,2,153.96992206,546.68014529,201548.571429,7,0.281645352198,0.285714285714
CustomStoplossWithPSAR-downtrend,BEAR,TRANSITION,10,10,0,-962.66498906,-0.183703873544,0,0,962.66498906,119136,6,0,0
E0V1E_protections-sideways,SIDEWAYS,BEAR,4,4,0,14.92768428,0.0278489219229,3,15.77626728,0.848583,22.5,3,18.5913072499,0.75
E0V1E_protections-sideways,SIDEWAYS,BULL,7,7,0,18.23089355,0.0210464484313,5,25.82700609,7.59611254,40.7142857143,4,3.40002941689,0.714285714286
E0V1E_protections-sideways,SIDEWAYS,SIDEWAYS,16,16,0,58.71405483,0.027815388606,12,62.24712623,3.5330714,15.9375,7,17.618417287,0.75
E0V1E_protections-sideways,SIDEWAYS,TRANSITION,13,13,0,37.64615712,0.0224963580977,9,47.10934016,9.46318304,33.0769230769,7,4.97817066001,0.692307692308
FSampleStrategy-sideways,SIDEWAYS,BEAR,53,50,3,997.99784404,0.0912035176399,16,1594.86281392,596.86496988,42736.9811321,42,2.67206637079,0.301886792453
FSampleStrategy-sideways,SIDEWAYS,BULL,30,27,3,-346.25924464,-0.0172849348917,1,118.87970713,465.13895177,8352,21,0.255578911802,0.0333333333333
FSampleStrategy-sideways,SIDEWAYS,SIDEWAYS,163,153,10,2147.51909621,0.0601564177442,35,4323.40216623,2175.88307002,28316.6871166,86,1.98696438508,0.21472392638
FSampleStrategy-sideways,SIDEWAYS,TRANSITION,73,64,9,-258.65811401,0.01188124334,9,876.59115087,1135.24926488,28368.4931507,52,0.772157426557,0.123287671233
FSampleStrategy-sideways,TRANSITION,BULL,1,0,1,-6.28894912,-0.0518854786001,0,0,6.28894912,180,1,0,0
FSampleStrategy-sideways,TRANSITION,SIDEWAYS,3,3,0,-39.35211926,-0.0508018969526,0,0,39.35211926,280,1,0,0
FSampleStrategy-trend,BEAR,BEAR,17,3,14,-5.90731203,-0.000731080337234,9,68.80105694,74.70836897,6098.82352941,16,0.920928376413,0.529411764706
FSampleStrategy-trend,BEAR,BULL,2,1,1,32.37283328,0.0837151671396,1,41.82304172,9.45020844,14160,2,4.42562108397,0.5
FSampleStrategy-trend,BEAR,SIDEWAYS,1,1,0,-8.90843609,-0.0561476454202,0,0,8.90843609,21000,1,0,0
FSampleStrategy-trend,BEAR,TRANSITION,2,0,2,-18.20295554,-0.0517577820075,0,0,18.20295554,6030,2,0,0
FSampleStrategy-trend,BULL,BEAR,37,37,0,-159.83891715,-0.0161638037039,2,195.82556573,355.66448288,27397.2972973,24,0.550590725687,0.0540540540541
FSampleStrategy-trend,BULL,BULL,180,180,0,529.79667148,0.0225791266038,23,1978.94006449,1449.14339301,16602,95,1.36559299379,0.127777777778
FSampleStrategy-trend,BULL,SIDEWAYS,70,69,1,-242.8418272,-0.00626122013114,5,454.53632728,697.37815448,21917.1428571,51,0.651778843888,0.0714285714286
FSampleStrategy-trend,BULL,TRANSITION,51,51,0,-4.72761875,0.0103934672535,4,399.78235964,404.50997839,17394.1176471,34,0.988312726502,0.078431372549
FastSupertrend_optim3_rsi_80-trend,BEAR,BEAR,2249,0,2249,2426.42179028,0.00249256303333,1722,29550.773991,27124.3522007,998.737216541,315,1.08945547427,0.765673632726
FastSupertrend_optim3_rsi_80-trend,BEAR,BULL,283,0,283,1457.25850171,0.0096584321743,236,3792.493479,2335.23497729,690.318021201,84,1.62403077886,0.833922261484
FastSupertrend_optim3_rsi_80-trend,BEAR,SIDEWAYS,312,0,312,689.65352324,0.00290402112545,236,4465.14383127,3775.49030803,1326.15384615,104,1.18266594984,0.75641025641
FastSupertrend_optim3_rsi_80-trend,BEAR,TRANSITION,482,1,481,90.16462928,0.000583337096074,370,6042.83493095,5952.67030167,1106.39004149,170,1.01514692142,0.767634854772
FastSupertrend_optim3_rsi_80-trend,BULL,BEAR,174,174,0,20.96104341,0.00371442906948,131,1770.30408689,1749.34304348,1416.20689655,54,1.01198223727,0.752873563218
FastSupertrend_optim3_rsi_80-trend,BULL,BULL,1749,1749,0,2172.92562361,0.00330523209532,1360,17509.2593753,15336.3337517,1183.43053173,386,1.14168481586,0.777587192682
FastSupertrend_optim3_rsi_80-trend,BULL,SIDEWAYS,720,720,0,2066.80947221,0.00648145116277,572,8230.45266117,6163.64318896,1256.66666667,201,1.33532269939,0.794444444444
FastSupertrend_optim3_rsi_80-trend,BULL,TRANSITION,502,502,0,492.77429791,0.00529696508951,399,4943.05163085,4450.27733294,1179.56175299,177,1.11072889644,0.794820717131
FastSupertrend_optim3_rsi_80-trend,TRANSITION,BEAR,2,0,2,24.78656041,0.0229542993547,2,24.78656041,0,1890,2,inf,1
FastSupertrend_optim3_rsi_80-trend,TRANSITION,BULL,1,0,1,35.37392684,0.0391418328594,1,35.37392684,0,120,1,inf,1
FastSupertrend_optim3_rsi_80-trend,TRANSITION,TRANSITION,2,0,2,36.53144624,0.0205401259756,2,36.53144624,0,1200,2,inf,1
FastSupertrend_optim3_rsi_80-uptrend,BEAR,BEAR,3,0,3,-14.84977381,-0.0196719290272,2,10.32109339,25.1708672,580,2,0.410041231714,0.666666666667
FastSupertrend_optim3_rsi_80-uptrend,BEAR,SIDEWAYS,4,0,4,10.80127012,-0.0174901620276,2,22.61758923,11.81631911,2175,2,1.91409769992,0.5
FastSupertrend_optim3_rsi_80-uptrend,BEAR,TRANSITION,3,1,2,-13.19488967,-0.0408087885776,1,2.24675039,15.44164006,3580,2,0.14549946646,0.333333333333
FastSupertrend_optim3_rsi_80-uptrend,BULL,BEAR,363,174,189,-203.68513626,-0.000843430543317,266,2124.46113242,2328.14626868,1140.49586777,102,0.912511881663,0.732782369146
FastSupertrend_optim3_rsi_80-uptrend,BULL,BULL,2810,1749,1061,2272.17198735,0.00285763935416,2154,17442.845732,15170.6737447,1181.40213523,523,1.1497739669,0.766548042705
FastSupertrend_optim3_rsi_80-uptrend,BULL,SIDEWAYS,1145,720,425,1771.24503261,0.00458175407148,874,7996.61997263,6225.37494002,1532.12227074,306,1.28452021761,0.763318777293
FastSupertrend_optim3_rsi_80-uptrend,BULL,TRANSITION,813,502,311,726.53297111,0.00355709524382,625,5075.32926915,4348.79629804,1402.21402214,288,1.16706530298,0.768757687577
GodCard-downtrend,BEAR,BEAR,42,42,0,8.02110972,0.00162360980701,38,29.88183549,21.86072577,272.380952381,23,1.36691872925,0.904761904762
GodCard-downtrend,BEAR,BULL,3,3,0,4.76619573,0.0128631059293,3,4.76619573,0,30,3,inf,1
GodCard-downtrend,BEAR,SIDEWAYS,7,7,0,-31.95707185,-0.0366237574444,3,1.13843808,33.09550993,606.428571429,5,0.0343985659205,0.428571428571
GodCard-downtrend,BEAR,TRANSITION,9,9,0,8.72357563,0.00782902462039,9,8.72357563,0,282.222222222,8,inf,1
GodCard-sideways,SIDEWAYS,BEAR,12,12,0,18.07811211,0.0116866556761,12,18.07811211,0,9.58333333333,9,inf,1
GodCard-sideways,SIDEWAYS,BULL,6,6,0,13.97161298,0.0183667106966,6,13.97161298,0,8.33333333333,5,inf,1
GodCard-sideways,SIDEWAYS,SIDEWAYS,32,32,0,37.77446898,0.00905603830373,32,37.77446898,0,10.9375,21,inf,1
GodCard-sideways,SIDEWAYS,TRANSITION,18,18,0,21.02217945,0.00922829050412,17,32.88657745,11.864398,15.5555555556,12,2.77187072197,0.944444444444
Hacklemost-sideways,SIDEWAYS,BEAR,1,1,0,1.58130331,0.0126613885066,1,1.58130331,0,100,1,inf,1
Hacklemost-sideways,SIDEWAYS,SIDEWAYS,8,8,0,17.2970254,0.0172483280878,8,17.2970254,0,67.5,4,inf,1
Hacklemost-sideways,SIDEWAYS,TRANSITION,3,3,0,7.96725967,0.0213624735773,3,7.96725967,0,271.666666667,3,inf,1
Hammer-transition,TRANSITION,BEAR,12,12,0,5.21552599,0.00439743026012,8,34.91393152,29.69840553,906.666666667,8,1.17561636381,0.666666666667
Hammer-transition,TRANSITION,BULL,28,28,0,48.15568003,0.0138410944055,24,104.30758643,56.1519064,224.464285714,14,1.85759652908,0.857142857143
Hammer-transition,TRANSITION,SIDEWAYS,22,22,0,-25.11362928,-0.00856855273439,17,35.52218549,60.63581477,1201.59090909,14,0.585828451794,0.772727272727
Hammer-transition,TRANSITION,TRANSITION,19,19,0,21.32477285,0.00906614751065,12,46.70772803,25.38295518,323.947368421,13,1.84012175489,0.631578947368
MFI2-downtrend,BEAR,BEAR,160,160,0,335.52245577,0.0162526620139,125,680.7305616,345.20810583,461,51,1.97194257639,0.78125
MFI2-downtrend,BEAR,BULL,55,55,0,71.17925596,0.0122868688448,43,296.10886024,224.92960428,416.818181818,24,1.31645125677,0.781818181818
MFI2-downtrend,BEAR,SIDEWAYS,32,32,0,4.72801159,0.00446925956856,25,150.25794424,145.52993265,350.9375,16,1.03248824145,0.78125
MFI2-downtrend,BEAR,TRANSITION,40,40,0,60.19120202,0.0129953642276,33,146.37923976,86.18803774,398.875,29,1.69837072056,0.825
NFI46Z-downtrend,BEAR,BEAR,66,66,0,19.48329639,0.00248621472469,54,64.56459267,45.08129628,98.3333333333,32,1.43218137005,0.818181818182
NFI46Z-downtrend,BEAR,BULL,15,15,0,-3.97431037,-0.00218570834109,13,21.49978048,25.47409085,27,5,0.84398617429,0.866666666667
NFI46Z-downtrend,BEAR,SIDEWAYS,9,9,0,-15.49131262,-0.0138001456175,5,7.87546374,23.36677636,193.888888889,7,0.337036808958,0.555555555556
NFI46Z-downtrend,BEAR,TRANSITION,8,8,0,6.53945667,0.00673404176115,7,7.34758329,0.80812662,69.375,7,9.0921188687,0.875
NostalgiaForInfinityX-transition,TRANSITION,BEAR,9,9,0,46.87348418,0.0383217413708,9,46.87348418,0,900.555555556,5,inf,1
NostalgiaForInfinityX-transition,TRANSITION,BULL,25,25,0,76.41072404,0.0237377400683,25,76.41072404,0,123.8,6,inf,1
NostalgiaForInfinityX-transition,TRANSITION,SIDEWAYS,11,11,0,44.44968003,0.031112221822,10,51.83167923,7.3819992,506.818181818,5,7.02136072163,0.909090909091
NostalgiaForInfinityX-transition,TRANSITION,TRANSITION,11,11,0,-15.0039902,-0.0103277722401,9,25.15190578,40.15589598,3678.63636364,9,0.626356483056,0.818181818182
OversoldReversion-downtrend,BEAR,BEAR,89,89,0,480.65754889,0.0568261119835,61,701.94227711,221.28472822,4320,50,3.1721225534,0.685393258427
OversoldReversion-downtrend,BEAR,SIDEWAYS,9,9,0,20.96819214,0.0234954987332,6,48.82574684,27.8575547,4320,9,1.75269320534,0.666666666667
OversoldReversion-downtrend,BEAR,TRANSITION,8,8,0,60.46343747,0.0701823036351,7,64.94851849,4.48508102,4320,8,14.4810134311,0.875
SARCross-sideways,SIDEWAYS,BEAR,3,3,0,11.42385688,0.029198031058,3,11.42385688,0,111.666666667,2,inf,1
SARCross-sideways,SIDEWAYS,BULL,5,5,0,14.55635572,0.0234064317201,5,14.55635572,0,18578,3,inf,1
SARCross-sideways,SIDEWAYS,SIDEWAYS,16,16,0,67.46004197,0.0323745116356,15,67.46319997,0.003158,1553.4375,8,21362.6345693,0.9375
SARCross-sideways,SIDEWAYS,TRANSITION,8,8,0,27.31362229,0.0260567190601,7,27.35258869,0.0389664,202.5,5,701.953187618,0.875
SARCross-transition,TRANSITION,BEAR,7,7,0,6.00779757,0.00679828724157,7,6.00779757,0,332.857142857,5,inf,1
SARCross-transition,TRANSITION,BULL,14,14,0,15.10679923,0.0087732263957,13,46.99977607,31.89297684,613.928571429,6,1.47367165837,0.928571428571
SARCross-transition,TRANSITION,SIDEWAYS,23,23,0,26.75444658,0.00930813319766,21,54.15166246,27.39721588,433.695652174,12,1.97653888253,0.913043478261
SARCross-transition,TRANSITION,TRANSITION,13,13,0,21.23157707,0.013093472125,11,21.26161817,0.0300411,338.461538462,10,707.750986815,0.846153846154
SimpleBollinger-downtrend,BEAR,BEAR,28,28,0,58.25700209,0.0163596149342,26,58.25704431,4.222e-05,1656.25,22,1379844.72549,0.928571428571
SimpleBollinger-downtrend,BEAR,BULL,2,2,0,0.82626354,0.00324850139172,2,0.82626354,0,342.5,2,inf,1
SimpleBollinger-downtrend,BEAR,SIDEWAYS,3,3,0,0.86641234,0.00228652282259,2,0.87207436,0.00566202,5980,3,154.021773148,0.666666666667
SimpleBollinger-downtrend,BEAR,TRANSITION,5,5,0,2.37006043,0.00379026127473,3,2.37456551,0.00450508,338,5,527.086202687,0.6
Squeeze001-downtrend,BEAR,BEAR,69,69,0,83.16413571,0.00992082401427,53,144.90187131,61.7377356,915.942028986,41,2.34705516653,0.768115942029
Squeeze001-downtrend,BEAR,BULL,23,23,0,-3.78228983,-0.000342323557503,16,57.98380293,61.76609276,747.391304348,16,0.938764301561,0.695652173913
Squeeze001-downtrend,BEAR,SIDEWAYS,15,15,0,-39.28038872,-0.0202418967287,7,21.05693659,60.33732531,4103.33333333,11,0.348986907885,0.466666666667
Squeeze001-downtrend,BEAR,TRANSITION,18,18,0,-20.99260422,-0.00846363877722,11,39.36729204,60.35989626,720.555555556,18,0.652209405239,0.611111111111
TheRealPullbackV2-sideways,SIDEWAYS,BEAR,15,15,0,26.68839277,0.0132109904871,14,31.82842173,5.14002896,104.666666667,9,6.19226505876,0.933333333333
TheRealPullbackV2-sideways,SIDEWAYS,BULL,21,21,0,28.85810443,0.0113191442927,14,56.04757823,27.1894738,90.7142857143,16,2.06137046426,0.666666666667
TheRealPullbackV2-sideways,SIDEWAYS,SIDEWAYS,45,45,0,103.47976045,0.0167063594896,34,128.65330759,25.17354714,117.444444444,26,5.11065472317,0.755555555556
TheRealPullbackV2-sideways,SIDEWAYS,TRANSITION,23,23,0,28.55627065,0.0100473884031,12,64.22011,35.66383935,90.652173913,15,1.8007065748,0.521739130435
adxbbrsi2-transition,TRANSITION,BEAR,42,42,0,-9.39816122,-0.00172421915872,31,32.25315486,41.65131608,2922.85714286,28,0.774361002136,0.738095238095
adxbbrsi2-transition,TRANSITION,BULL,25,25,0,22.89601596,0.0072457098941,20,22.92079286,0.0247769,1716,16,925.087192506,0.8
adxbbrsi2-transition,TRANSITION,SIDEWAYS,50,50,0,35.59456244,0.00561686339328,42,35.62174813,0.02718569,4494,27,1310.31245225,0.84
adxbbrsi2-transition,TRANSITION,TRANSITION,50,50,0,3.38246149,0.000741804374488,36,45.84904076,42.46657927,6236.4,32,1.07964996353,0.72
cryptotank-downtrend,BEAR,BEAR,446,446,0,-30.91057143,0.00921291616233,348,593.50588619,624.41645762,1643.81165919,102,0.95049686623,0.780269058296
cryptotank-downtrend,BEAR,BULL,99,99,0,-494.34124759,-0.0287864224306,60,147.56102208,641.90226967,3787.87878788,52,0.229880823067,0.606060606061
cryptotank-downtrend,BEAR,SIDEWAYS,83,83,0,-85.01766359,0.00164357429991,68,81.0174297,166.03509329,1995.18072289,36,0.487953649404,0.819277108434
cryptotank-downtrend,BEAR,TRANSITION,107,107,0,-170.57239152,0.00377915705873,80,140.82990829,311.40229981,2130.8411215,50,0.452244278144,0.747663551402
cryptotank-sideways,SIDEWAYS,BEAR,30,30,0,146.71560118,0.0260327410967,30,146.71560118,0,2896,19,inf,1
cryptotank-sideways,SIDEWAYS,BULL,74,74,0,-76.31322426,0.00696684390861,61,327.82631505,404.13953931,3116.75675676,31,0.811171100976,0.824324324324
cryptotank-sideways,SIDEWAYS,SIDEWAYS,138,138,0,-126.34456816,0.00774602554451,113,483.34631113,609.69087929,3130,45,0.792772743612,0.81884057971
cryptotank-sideways,SIDEWAYS,TRANSITION,76,76,0,-108.47482852,0.0056581801508,57,231.73372571,340.20855423,2950.26315789,27,0.68115196643,0.75
cryptotank-sideways,TRANSITION,BULL,1,1,0,3.11064607,0.0191265567268,1,3.11064607,0,540,1,inf,1
cryptotank-sideways,TRANSITION,SIDEWAYS,1,1,0,9.4245048,0.0250564922317,1,9.4245048,0,2340,1,inf,1
cryptotank-sideways,TRANSITION,TRANSITION,2,2,0,3.18345257,0.0225456112659,2,3.18345257,0,2160,2,inf,1
cryptotank-transition,BEAR,SIDEWAYS,1,1,0,2.08247725,0.0290873061365,1,2.08247725,0,840,1,inf,1
cryptotank-transition,SIDEWAYS,SIDEWAYS,1,1,0,2.79053216,0.0222784293033,1,2.79053216,0,2100,1,inf,1
cryptotank-transition,TRANSITION,BEAR,66,66,0,-67.78808134,0.00755692318391,58,137.79728063,205.58536197,4339.09090909,31,0.670267957356,0.878787878788
cryptotank-transition,TRANSITION,BULL,119,119,0,-331.41353779,-0.00406058443473,93,310.64084044,642.05437823,2621.8487395,49,0.48382325699,0.781512605042
cryptotank-transition,TRANSITION,SIDEWAYS,91,91,0,-202.79256207,0.000432659841272,78,179.29255635,382.08511842,5349.23076923,37,0.469247682536,0.857142857143
cryptotank-transition,TRANSITION,TRANSITION,86,86,0,62.92363445,0.00987233472595,78,231.43614526,168.51251081,5859.76744186,40,1.37340630762,0.906976744186
eltoro1_4-transition,BEAR,BEAR,3,3,0,3.48927693,0.0141035747518,2,4.11154793,0.622271,1820,2,6.60732692026,0.666666666667
eltoro1_4-transition,BEAR,SIDEWAYS,1,1,0,2.21916416,0.0271334101228,1,2.21916416,0,4080,1,inf,1
eltoro1_4-transition,BEAR,TRANSITION,2,2,0,3.91988407,0.0242185180474,2,3.91988407,0,4920,2,inf,1
eltoro1_4-transition,SIDEWAYS,BEAR,1,1,0,2.15464623,0.0233575124306,1,2.15464623,0,840,1,inf,1
eltoro1_4-transition,SIDEWAYS,SIDEWAYS,2,2,0,7.16958423,0.0416495048912,2,7.16958423,0,1470,2,inf,1
eltoro1_4-transition,TRANSITION,BEAR,140,140,0,-26.39036136,0.00138260200567,120,283.79800787,310.18836923,6110.57142857,63,0.914921499392,0.857142857143
eltoro1_4-transition,TRANSITION,BULL,71,71,0,-196.94841846,-0.0232322937275,52,160.35602979,357.30444825,6969.29577465,39,0.448793824357,0.732394366197
eltoro1_4-transition,TRANSITION,SIDEWAYS,145,145,0,-203.48570039,-0.0143617242651,120,283.47053215,486.95623254,9222.20689655,82,0.582127331385,0.827586206897
eltoro1_4-transition,TRANSITION,TRANSITION,119,119,0,1.1408017,0.000560500255949,105,267.0168428,265.8760411,7749.57983193,65,1.00429072772,0.882352941176
eltoro1_4_simple-downtrend,BEAR,BEAR,459,459,0,59.83356527,0.00530477654877,388,1638.62576493,1578.79219966,6401.96078431,165,1.03789831574,0.845315904139
eltoro1_4_simple-downtrend,BEAR,BULL,104,104,0,-293.96080522,-0.0213393053576,76,446.18629598,740.1471012,8374.90384615,61,0.602834619303,0.730769230769
eltoro1_4_simple-downtrend,BEAR,SIDEWAYS,92,92,0,-198.48416349,-0.0195515926966,68,325.10894491,523.5931084,7735.76086957,56,0.620919068059,0.739130434783
eltoro1_4_simple-downtrend,BEAR,TRANSITION,110,110,0,80.28075541,0.0109786224001,95,430.28611868,350.00536327,5525.31818182,71,1.2293700721,0.863636363636
