candidate_id,btc_regime,trades,long_trades,short_trades,profit_abs,mean_profit_ratio,wins,gross_profit,gross_loss,mean_duration_minutes,active_dates,profit_factor,win_rate
ADXDM-downtrend,BEAR,192,192,0,-117.25807923,-0.00469046917394,143,182.85876707,300.1168463,1694.34895833,103,0.609291911882,0.744791666667
ADXDM-downtrend,BULL,15,15,0,5.04004427,0.00319590411279,12,5.05222572,0.01218145,1128,9,414.747482443,0.8
ADXDM-downtrend,SIDEWAYS,38,38,0,13.81805109,0.00346346667559,20,14.04848713,0.23043604,5724.73684211,27,60.9648001675,0.526315789474
ADXDM-downtrend,TRANSITION,67,67,0,-4.73429021,-0.000701557997974,44,47.05405786,51.78834807,1785.44776119,42,0.90858387289,0.65671641791
BB_RPB_TSL_RNG_2-transition,BEAR,23,23,0,35.56679843,0.0119272735347,12,63.63151578,28.06471735,19.347826087,7,2.26731361611,0.521739130435
BB_RPB_TSL_RNG_2-transition,BULL,30,30,0,71.81149804,0.0183743995041,18,102.40110346,30.58960542,9.33333333333,14,3.34757843568,0.6
BB_RPB_TSL_RNG_2-transition,SIDEWAYS,22,22,0,-15.40342275,-0.00477822379985,9,39.71650909,55.11993184,44.0909090909,8,0.720547137201,0.409090909091
BB_RPB_TSL_RNG_2-transition,TRANSITION,20,20,0,24.66304706,0.00925860739319,8,29.32825385,4.66520679,35.75,10,6.28659246421,0.4
BB_RTR-sideways,BEAR,26,26,0,40.34626991,0.0115635084665,16,63.34035265,22.99408274,42.5,13,2.75463706755,0.615384615385
BB_RTR-sideways,BULL,35,35,0,75.21666019,0.0156694820884,23,82.97443936,7.75777917,57.2857142857,13,10.6956433719,0.657142857143
BB_RTR-sideways,SIDEWAYS,37,37,0,67.26261183,0.0133228106192,25,72.27649049,5.01387866,55.5405405405,12,14.4152851298,0.675675675676
BB_RTR-sideways,TRANSITION,48,48,0,51.08832924,0.00774892519631,33,108.84470289,57.75637365,96.1458333333,15,1.88454876945,0.6875
BB_RTR-transition,BEAR,26,26,0,5.8031415,0.00170228116704,18,48.78788367,42.98474217,155.576923077,14,1.13500468322,0.692307692308
BB_RTR-transition,BULL,39,39,0,82.23602719,0.0161250431599,26,97.33726016,15.10123297,96.5384615385,13,6.44564985875,0.666666666667
BB_RTR-transition,SIDEWAYS,35,35,0,27.70073564,0.0058913016608,18,76.4107137,48.70997806,69.2857142857,13,1.56868708924,0.514285714286
BB_RTR-transition,TRANSITION,37,37,0,28.97387192,0.00597637693997,18,48.39020076,19.41632884,59.1891891892,15,2.4922425428,0.486486486486
BigTrader-sideways,BEAR,5,5,0,26.17665473,0.0410521886058,5,26.17665473,0,4,2,inf,1
BigTrader-sideways,BULL,6,6,0,19.12911353,0.022737220716,6,19.12911353,0,5,2,inf,1
BigTrader-sideways,SIDEWAYS,12,12,0,46.01275056,0.0283201993994,12,46.01275056,0,60.8333333333,5,inf,1
BigTrader-sideways,TRANSITION,14,14,0,52.55554012,0.0291571682674,14,52.55554012,0,1739.28571429,7,inf,1
BigTrader-transition,BEAR,6,6,0,21.79592568,0.0282478888987,6,21.79592568,0,269.166666667,4,inf,1
BigTrader-transition,BULL,9,9,0,36.02862966,0.0308049713907,9,36.02862966,0,1440.55555556,4,inf,1
BigTrader-transition,SIDEWAYS,8,8,0,33.72069735,0.0317496546538,8,33.72069735,0,81.875,5,inf,1
BigTrader-transition,TRANSITION,7,7,0,22.42064856,0.0247887197962,7,22.42064856,0,441.428571429,5,inf,1
Cenderawasih_3_kucoin-sideways,BEAR,7,7,0,6.33114019,0.00754144574876,2,11.75461083,5.42347064,2.85714285714,3,2.16735953972,0.285714285714
Cenderawasih_3_kucoin-sideways,BULL,10,10,0,3.0536536,0.00250918263232,3,11.76307477,8.70942117,9.5,5,1.35061498811,0.3
Cenderawasih_3_kucoin-sideways,SIDEWAYS,14,14,0,-0.72312241,-0.000440271705161,5,9.62038384,10.34350625,18.5714285714,6,0.93008923739,0.357142857143
Cenderawasih_3_kucoin-sideways,TRANSITION,17,17,0,-14.63493339,-0.00689361900224,6,17.37920831,32.0141417,36.1764705882,6,0.542860354429,0.352941176471
CryptoFrog_nateema-transition,BEAR,314,314,0,28.64129174,0.000871520245814,249,567.06975073,538.42845899,168.678343949,86,1.05319423827,0.792993630573
CryptoFrog_nateema-transition,BULL,198,198,0,71.1223271,0.00286860700516,154,380.77739562,309.65506852,191.363636364,62,1.22968242516,0.777777777778
CryptoFrog_nateema-transition,SIDEWAYS,206,206,0,51.84913005,0.00196913494527,162,341.94200932,290.09287927,188.762135922,54,1.17873286025,0.78640776699
CryptoFrog_nateema-transition,TRANSITION,298,298,0,-40.74868754,-0.000894389832137,232,387.84543927,428.59412681,229.110738255,80,0.904924764501,0.778523489933
CustomStoplossWithPSAR-downtrend,BEAR,44,44,0,6436.42493058,1.17062345428,17,9226.29759482,2789.87266424,416151.818182,26,3.30706763541,0.386363636364
CustomStoplossWithPSAR-downtrend,BULL,1,1,0,146.97227834,1.16781370199,1,146.97227834,0,717120,1,inf,1
CustomStoplossWithPSAR-downtrend,SIDEWAYS,2,2,0,-233.76708994,-0.201396164014,0,0,233.76708994,54210,2,0,0
CustomStoplossWithPSAR-downtrend,TRANSITION,11,11,0,362.392375,0.0647257260941,3,1152.73338442,790.34100942,561447.272727,10,1.45852659887,0.272727272727
E0V1E_protections-sideways,BEAR,9,9,0,57.05355419,0.048797314802,9,57.05355419,0,19.4444444444,5,inf,1
E0V1E_protections-sideways,BULL,13,13,0,47.25650412,0.0266723950048,9,50.66896019,3.41245607,13.8461538462,6,14.8482380874,0.692307692308
E0V1E_protections-sideways,SIDEWAYS,16,16,0,62.25912405,0.0278153886106,12,65.89924373,3.64011968,15.9375,7,18.1035926077,0.75
E0V1E_protections-sideways,TRANSITION,22,22,0,54.77608913,0.0180573278676,18,88.20857684,33.43248771,96.8181818182,9,2.63840901117,0.818181818182
FSampleStrategy-sideways,BEAR,59,59,0,-235.43785306,-0.0162206652223,2,454.4334286,689.87128166,9650.84745763,42,0.658722055376,0.0338983050847
FSampleStrategy-sideways,BULL,77,73,4,-85.86033774,0.00568545341046,8,774.35443511,860.21477285,21646.7532468,54,0.900187324782,0.103896103896
FSampleStrategy-sideways,SIDEWAYS,156,146,10,1421.72017451,0.0586880824566,33,2821.81239928,1400.09222477,34636.5384615,86,2.01544751793,0.211538461538
FSampleStrategy-sideways,TRANSITION,154,149,5,142.4999064,0.0121169067458,21,1556.38883259,1413.88892619,14970,88,1.10078578576,0.136363636364
FSampleStrategy-trend,BEAR,67,53,14,254.13683205,0.030818878358,14,870.8701999,616.73336785,10364.7761194,49,1.41206921062,0.208955223881
FSampleStrategy-trend,BULL,181,181,0,465.69539087,0.0213311060193,23,2051.61907616,1585.92368529,19352.4861878,97,1.29364300136,0.127071823204
FSampleStrategy-trend,SIDEWAYS,26,23,3,17.41570728,0.0346344722066,4,265.16703362,247.75132634,20037.6923077,21,1.07029511219,0.153846153846
FSampleStrategy-trend,TRANSITION,61,58,3,-83.88901664,-0.0089483009348,5,557.15922178,641.04823842,14523.9344262,34,0.869137747189,0.0819672131148
FastSupertrend_optim3_rsi_80-trend,BEAR,2436,221,2215,2171.75435692,0.00208350063333,1859,20430.6032615,18258.8489046,983.349753695,374,1.11894256688,0.763136288998
FastSupertrend_optim3_rsi_80-trend,BULL,2017,1792,225,1193.52807054,0.00232397794573,1550,12605.2622058,11411.7341353,1179.05800694,438,1.10458779151,0.768468021815
FastSupertrend_optim3_rsi_80-trend,SIDEWAYS,565,322,243,1160.73361709,0.00601275736761,431,3931.54811729,2770.8145002,1453.69911504,191,1.41891422793,0.762831858407
FastSupertrend_optim3_rsi_80-trend,TRANSITION,828,291,537,2239.93815321,0.00770675045227,664,6439.05067111,4199.1125179,1093.84057971,206,1.53343132475,0.80193236715
FastSupertrend_optim3_rsi_80-uptrend,BEAR,484,221,263,704.60967999,0.00283275027708,377,5091.64903732,4387.03935733,778.636363636,153,1.16061166144,0.778925619835
FastSupertrend_optim3_rsi_80-uptrend,BULL,2855,1792,1063,2007.98698357,0.00265106529913,2181,18058.830882,16050.8438985,1198.82311734,537,1.12510164551,0.763922942207
FastSupertrend_optim3_rsi_80-uptrend,SIDEWAYS,465,322,143,1541.32905838,0.00790207220986,379,3518.61614395,1977.28708557,1168.64516129,140,1.77951708158,0.815053763441
FastSupertrend_optim3_rsi_80-uptrend,TRANSITION,649,291,358,1591.99824132,0.00681560130769,521,5272.03509673,3680.03685541,890.93990755,157,1.4326038852,0.802773497689
GodCard-downtrend,BEAR,42,42,0,8.55699332,0.00162360979833,38,30.71888758,22.16189426,272.380952381,23,1.38611290261,0.904761904762
GodCard-downtrend,BULL,1,1,0,0.893922,0.00703369029161,1,0.893922,0,20,1,inf,1
GodCard-downtrend,SIDEWAYS,12,12,0,17.58225953,0.0116866556841,12,17.58225953,0,9.58333333333,9,inf,1
GodCard-downtrend,TRANSITION,17,17,0,3.70908625,0.00190102033376,15,26.18793446,22.47884821,17.0588235294,10,1.1650033941,0.882352941176
GodCard-sideways,BEAR,7,7,0,-32.38586951,-0.0366237574444,3,1.15759009,33.5434596,606.428571429,5,0.0345101579802,0.428571428571
GodCard-sideways,BULL,28,28,0,-23.25047187,-0.00633506358702,24,22.18481174,45.43528361,116.25,15,0.488272769032,0.857142857143
GodCard-sideways,SIDEWAYS,32,32,0,36.36666403,0.00905603830307,32,36.36666403,0,10.9375,21,inf,1
GodCard-sideways,TRANSITION,27,27,0,44.40458031,0.0130286222709,27,44.40458031,0,15.3703703704,16,inf,1
Hacklemost-sideways,BEAR,8,8,0,-14.50592215,-0.0141099657643,7,25.01641327,39.52233542,293.75,4,0.632969003581,0.875
Hacklemost-sideways,BULL,9,9,0,26.79831065,0.023826937764,9,26.79831065,0,423.888888889,3,inf,1
Hacklemost-sideways,SIDEWAYS,8,8,0,17.00254295,0.0172483280878,8,17.00254295,0,67.5,4,inf,1
Hacklemost-sideways,TRANSITION,3,3,0,6.5468523,0.0179833589902,3,6.5468523,0,558.333333333,2,inf,1
Hammer-transition,BEAR,15,15,0,6.9459157,0.00407556170649,12,39.36793005,32.42201435,452.666666667,12,1.21423455141,0.8
Hammer-transition,BULL,15,15,0,29.97324518,0.0155969758714,12,57.49729695,27.52405177,886,12,2.08898375248,0.8
Hammer-transition,SIDEWAYS,13,13,0,17.03524421,0.0106125453548,11,49.51232981,32.4770856,288.846153846,8,1.52453118546,0.846153846154
Hammer-transition,TRANSITION,19,19,0,21.48814618,0.00906614750897,12,46.88686791,25.39872173,323.947368421,13,1.84603258418,0.631578947368
MFI2-downtrend,BEAR,162,162,0,368.47687044,0.0162928981619,127,721.52657168,353.04970124,460.648148148,51,2.04369687652,0.783950617284
MFI2-downtrend,BULL,30,30,0,17.23040142,0.00355299315846,24,100.91830704,83.68790562,422.333333333,14,1.20588878754,0.8
MFI2-downtrend,SIDEWAYS,9,9,0,44.05822052,0.0296955331875,7,44.0694615,0.01124098,233.333333333,5,3920.42877934,0.777777777778
MFI2-downtrend,TRANSITION,24,24,0,19.31696455,0.00566529000155,18,54.93757572,35.62061117,525.416666667,16,1.54229739231,0.75
NFI46Z-downtrend,BEAR,66,66,0,20.57962714,0.0024862147265,54,66.60726998,46.02764284,98.3333333333,32,1.44711451359,0.818181818182
NFI46Z-downtrend,BULL,7,7,0,15.55947816,0.0177940616984,7,15.55947816,0,13.5714285714,4,inf,1
NFI46Z-downtrend,SIDEWAYS,12,12,0,-4.16727731,-0.00277863709288,6,5.9462204,10.11349771,190.416666667,6,0.587948954012,0.5
NFI46Z-downtrend,TRANSITION,26,26,0,-9.79524154,-0.0028614042857,17,23.53776681,33.33300835,132.5,13,0.706139888811,0.653846153846
NostalgiaForInfinityX-transition,BEAR,8,8,0,-5.01490526,-0.00445972969736,7,48.79830454,53.8132098,1014.375,5,0.906809029258,0.875
NostalgiaForInfinityX-transition,BULL,10,10,0,46.83631373,0.0375853803743,10,46.83631373,0,499.5,7,inf,1
NostalgiaForInfinityX-transition,SIDEWAYS,9,9,0,19.22713939,0.0170912043885,8,27.29705049,8.0699111,3020.55555556,4,3.38257140032,0.888888888889
NostalgiaForInfinityX-transition,TRANSITION,11,11,0,-14.35776037,-0.0103277722379,9,24.42210605,38.77986642,3678.63636364,9,0.629762510925,0.818181818182
OversoldReversion-downtrend,BEAR,88,88,0,439.10580764,0.0550220795417,59,648.15656649,209.05075885,4320,51,3.10047459313,0.670454545455
OversoldReversion-downtrend,BULL,1,1,0,-5.88108483,-0.0544470314932,0,0,5.88108483,4320,1,0,0
OversoldReversion-downtrend,SIDEWAYS,4,4,0,25.64194893,0.0597522796288,3,25.66037336,0.01842443,4320,4,1392.73634842,0.75
OversoldReversion-downtrend,TRANSITION,8,8,0,-25.52929824,-0.0217690436176,3,26.34385002,51.87314826,4320,7,0.507851381758,0.375
SARCross-sideways,BEAR,7,7,0,-59.25413542,-0.065922702457,4,32.16036181,91.41449723,465,4,0.351808113423,0.571428571429
SARCross-sideways,BULL,15,15,0,3.77789351,0.00168851215097,13,34.71367339,30.93577988,2202.33333333,9,1.1221205195,0.866666666667
SARCross-sideways,SIDEWAYS,16,16,0,63.37677781,0.0323745116347,15,63.37976681,0.002989,1553.4375,8,21204.3381766,0.9375
SARCross-sideways,TRANSITION,23,23,0,25.00952364,0.00930813320457,21,52.64408852,27.63456488,433.695652174,12,1.90500877248,0.913043478261
SARCross-transition,BEAR,6,6,0,-32.97734667,-0.0421775444089,3,29.71883429,62.69618096,585.833333333,4,0.474013469959,0.5
SARCross-transition,BULL,14,14,0,48.14974233,0.0272603075883,13,48.1513296,0.00158727,547.5,10,30335.9413332,0.928571428571
SARCross-transition,SIDEWAYS,8,8,0,26.83196265,0.026056719062,7,26.87043625,0.0384736,202.5,5,698.412320396,0.875
SARCross-transition,TRANSITION,13,13,0,21.31174773,0.0130934721206,11,21.34149813,0.0297504,338.461538462,10,717.351636617,0.846153846154
SimpleBollinger-downtrend,BEAR,28,28,0,58.04817503,0.016359614932,26,58.04821669,4.166e-05,1656.25,22,1393380.14138,0.928571428571
SimpleBollinger-downtrend,BULL,3,3,0,-25.73818233,-0.0669293765927,2,5.57998241,31.31816474,2843.33333333,3,0.178170798204,0.666666666667
SimpleBollinger-downtrend,SIDEWAYS,10,10,0,10.43557533,0.00838356783577,5,10.52376839,0.08819306,961.5,7,119.326491109,0.5
